word,score
가슴아픈,31
빛을,31
기대없이,31
만한,31
인상,31
보고 싶은,31
좋앗어요,31
메멘토를,31
보고싶네요,31
넘치는,31
하며,31
안하고,31
괜찮네요,31
배우님들,31
경구형,31
잘만든,31
김남길씨,31
갓경구,31
꼭보세요,31
속의,31
치매로,31
보시길,31
추억,31
돌아가신,31
일품,31
모시고,31
있었고,31
좋으나,31
느낌은,31
주고,30
혼란스러운,30
설경구연기는,30
연기자들의,30
없었어요,30
어렵고,30
아버지가,30
알츠하이머라는,30
났다,30
막판에,30
아쉬웠지만,30
배우들의 연기가 좋았어요,30
박근형,30
가볍게,30
주연,30
무조건,30
한번쯤,30
싶게,30
글쎄,30
김남길의 연기가,30
상실의,30
그린,30
보여준다,30
이제야,30
부성애,30
존재,30
걸까,30
괜찮았다,30
이영화,30
좋지만,30
이창동의,30
가지,30
초반엔,30
영화였네요,30
뒤에,30
슬픔이,30
원작보다,30
남을,30
온전히,30
보고나니,30
볼수,30
여운,30
집중이,30
처럼,30
가족이란,30
노아,30
현실의,30
뒤죽박죽,30
안소니홉킨스의,30
맥아담스의,30
드디어,30
살인자의 기억법,30
손예진이,30
영화인,30
괜찮았습니다,30
알았다,30
좋았어요 좋았어요,29
매력을,29
시의,29
감이,29
가족들과,29
우는,29
이런게,29
있었습니다,29
가족끼리,29
힘을,29
끝내,29
이영화를,29
가족은,29
마세요,29
설경구 김남길의,29
놀란이,29
끝을,29
뭐야,29
다양한,29
연출의,29
의미가,29
지극히,29
기억이라는,29
슬프게,29
소재의,29
설정이,29
연출력,29
살면서,29
책으로도,29
곁에,29
쉽지,29
감성을,29
삶과,29
일본,29
안타까운,29
딱히,29
책과는,29
본다,29
놀란 감독,29
있다고,29
섬세한,29
날이,29
기억으로,29
못해,29
결말에,29
흘러가는,29
치매환자의,29
그랬어요,29
돋보인,29
모를,29
무서웠어요,29
가까운,29
알츠하이머가,29
위대한,29
시간과,29
사랑도,29
추억을,29
아쉬워요,29
그녀,29
같았다,29
줄줄,29
영화를 보면서,29
분위기,29
질질,29
필요,29
장면들이,29
아름다웠다,29
같지,29
작은,29
로망,29
압권,29
느껴진다,28
판타지,28
미자의,28
눈물 펑펑,28
느껴졌다,28
병을,28
미래의,28
연속,28
재밋엇어요,28
그만,28
것보다,28
설경구 연기력이,28
보는데,28
지금도,28
의미,28
풀어낸,28
매력,28
기억을 잃어가는,28
역시 믿고보는,28
배우 연기가,28
집에서,28
설경구의 연기에,28
흐름을,28
영화임,28
무서움,28
나네요,28
아깝지,28
연기만으로도,28
많아서,28
부모님의,28
매력적인,28
다했다,28
여자,28
보기엔,28
완벽하게,28
점이,28
강추합니다,28
듣고,28
재미있게 잘봤습니다,28
재밌었음,28
잃어버린,28
해야,28
전개와,28
집중하게,28
남았다,28
살아,28
담은,28
열연,28
싫다,28
자체,28
먹먹하고,28
감동적이다,28
앨리스는,28
앞에,28
어느정도,28
아담,28
울어서,28
정석,28
몰입을,28
수많은,28
긴장하면서,28
깨닫게,28
나에게도,28
담긴,28
자체는,28
우리를,28
설경구배우님,27
엄마한테,27
이순재,27
나랑,27
인상적,27
행복하게,27
것의,27
같음,27
쵝오,27
이후,27
봤을,27
연기가 좋았고,27
앨리가,27
향한,27
시간은,27
상황이,27
우리들의,27
몰입해서 봤어요,27
여러가지,27
치매에 걸린,27
자연스럽게,27
느꼈다,27
연기력을,27
참으로,27
느낄수,27
영화라는,27
그대를,27
상황을,27
만들고,27
힘들다,27
빠져드는,27
영화보는,27
각자의,27
웰메이드,27
수록,27
나올,27
하는지,27
연기력만,27
감동적으로,27
한편,27
뜨거운,27
의외의,27
지루했지만,27
실망,27
마지막 장면이,27
다시 보고,27
잔잔한 감동이,27
그다지,27
콧물,27
마냥,27
알츠하이머에 걸린,27
빼고,27
생각하게 되는,27
서로의,27
설경구랑,27
기억에 남는,27
각본,27
느낄 있는,27
연기 좋아요,27
home,27
많아지는,27
몰입,27
어린,27
설경구라는,27
웃음과,27
사랑에 대한,27
분위기가,27
있지,27
내용인지,27
노인,27
안에,27
돋보였던,27
그치만,27
노아와,26
복잡한,26
두렵다,26
아닌데,26
호불호가,26
준다,26
눈물콧물,26
웃기고,26
같지만,26
있는지,26
소오름,26
가는줄,26
배우 연기,26
병에,26
소설은,26
무섭네요,26
빼면,26
원하는,26
지난,26
아니야,26
잊혀지지,26
영화인듯,26
설경구님 연기가,26
생각하면서,26
워낙,26
노아의,26
모든 것이,26
치매걸린,26
연기는 좋았어요,26
지루하다,26
보기에,26
울림이,26
가족들이,26
기대했는데,26
찾는,26
노잼,26
부분은,26
적당히,26
사랑스럽고,26
너는,26
불편한,26
대해 다시,26
보통,26
생각했다,26
아저씨,26
영화보다,26
미래,26
좋았을,26
헷갈리는,26
대박입니다,26
좋았구요,26
나쁘진,26
원작이랑,26
아마,26
찾아,26
원작 소설을,26
현재,26
미래를,26
진실이,26
둘다,26
어디서,26
빠져서,26
각색,26
한지민,26
재미있다,26
필요없는,26
나쁜,26
읽은,26
어땠을까,26
첫사랑의,26
그럴,26
기억들,26
보았어요,26
가장 아름다운,25
초반에는,25
했습니다,25
이상의,25
오래오래,25
아버지를,25
클리셰,25
고스란히,25
이를,25
딸과,25
소중함,25
쓰고,25
괜찮게,25
정신이,25
즐겁게,25
거야,25
실제로,25
아픔을,25
후반에,25
지금은,25
감명깊게,25
흥미진진,25
사람들을,25
평점이,25
기억에 남는다,25
레이첼 맥아담스의,25
개봉,25
그건,25
마음은,25
want,25
느끼고,25
재미있었다,25
현실은,25
못한다,25
하다가,25
힘들었다,25
나고,25
관객에게,25
어려웠지만,25
직접,25
배우들의 연기에,25
열린결말,25
모든것을,25
잃지,25
장난,25
건강하게,25
건지,25
대신,25
시선으로,25
감동적이었습니다,25
진실을,25
없는데,25
봤는데도,25
않아도,25
모두에게,25
한순간도,25
어머니의,25
펑펑 울었다,25
잘보았습니다,25
현실에,25
알츠하이머의,25
관객의,25
이야기의,25
만나,25
감정의,25
먹먹하다,25
감동을 주는,25
주변,25
자격이,25
봅니다,25
있으면,25
것과,25
할아버지의,25
어디까지가,25
겪는,25
전체적인,25
로버트,25
짱이네요,25
연기가 좋네요,25
줄리언,25
와닿는,25
심장이,25
정우성의,24
때가,24
두번째,24
안타깝고,24
정도의,24
계속해서,24
몰입도는,24
이제는,24
보고나면,24
됩니다,24
작품은,24
생각나게,24
연기 잘하네요,24
봐야겠다,24
새롭게,24
생각이 많이,24
많다,24
장수상회,24
좋을듯,24
배우를,24
사실을,24
배우분들 연기가,24
잎사귀가,24
명작입니다,24
지금의,24
줄리앤,24
연출을,24
없게,24
미자는,24
됐다,24
모습은,24
끝은,24
장면을,24
와우,24
책보다,24
살아갈,24
고통,24
살인의,24
하드캐리,24
만들어진,24
설경구와 김남길,24
눈물도,24
떠오르는,24
현실에서,24
보았네요,24
과거와,24
그대어이가리,24
예상,24
이제서야,24
선생님,24
제목,24
마시면,24
순간의,24
지루할,24
연기는 좋은데,24
죽음을,24
드류,24
아프네요,24
눈물 콧물,24
봐서 그런지,24
가슴이 먹먹해지는,24
명품,24
대단했다,24
제목이,24
이유를,24
본다면,24
작품이,24
억지스러운,24
다가올,24
나까지,24
인한,24
무어의 연기가,24
사람에게,24
하루가,24
봐야지,24
배우님 연기,24
모습에,24
설경구 배우님,24
어려움,24
인상적인,24
편집이,24
보면 좋을,24
지루하지만,24
방법,24
일어날 있는,24
다시보니,24
연기력 최고,24
잊을,24
관객이,24
