,word,weight
3950,놀란 남는,1
3951,놀란 하게,1
3952,놀란 한번,1
3953,놀란 좋았어요,1
3954,놀란 영화네요,1
3955,놀란 크리스토퍼,1
3956,놀란 보기,1
3957,놀란 마지막,1
3958,놀란 기억이,1
3959,놀란 과거와,1
3960,놀란 기억의,1
3961,놀란 반전이,1
3962,놀란 나를,1
3963,놀란 반전,1
3964,놀란 아름다운,1
3965,나도 사랑을,69
3966,나도 내가,26
3967,나도 사랑,15
3968,나도 나를,14
3969,나도 생각이,14
3970,나도 눈물,13
3971,나도 나도,12
3972,나도 울었다,12
3973,나도 기억을,11
3974,나도 좋은,8
3975,나도 마음이,8
3976,나도 사랑에,8
3977,나도 모든,7
3978,나도 생각하게,7
3979,나도 기억,7
3980,나도 다시,6
3981,나도 많이,6
3982,나도 사랑하는,6
3983,나도 아름다운,6
3984,나도 많은,5
3985,나도 한번,5
3986,나도 펑펑,5
3987,나도 진짜,5
3988,나도 진정한,4
3989,나도 기억이,4
3990,나도 사랑이,4
3991,나도 마지막,4
3992,나도 레이첼,4
3993,나도 눈이,4
3994,나도 가장,4
3995,나도 영화가,3
3996,나도 생각을,3
3997,나도 인생,3
3998,나도 엄마,3
3999,나도 영화를,3
4000,나도 말이,3
4001,나도 나는,3
4002,나도 이야기,3
4003,나도 기억의,3
4004,나도 영화는,3
4005,나도 드라마,2
4006,나도 연기,2
4007,나도 슬픈,2
4008,나도 보면,2
4009,나도 완전,2
4010,나도 꿈에,2
4011,나도 최고의,2
4012,나도 슬프다,2
4013,나도 역시,2
4014,나도 메멘토,2
4015,나도 만드는,2
4016,나도 사랑의,2
4017,나도 가족이,2
4018,나도 감동적이고,2
4019,나도 감동을,1
4020,나도 가족,1
4021,나도 남는,1
4022,나도 노트북,1
4023,나도 마지막에,1
4024,나도 슬프고,1
4025,나도 엄마랑,1
4026,나도 사랑은,1
4027,나도 하게,1
4028,나도 오랜만에,1
4029,나도 다시봐도,1
4030,나도 할아버지,1
4031,나도 작품,1
4032,나도 연기가,1
4033,나도 가슴이,1
4034,나도 안소니,1
4035,나도 보기,1
4036,나도 배우들의,1
4037,나도 재미있게,1
4038,나도 놀란,1
4039,나도 보면서,1
4040,나도 기억은,1
4041,나도 명작,1
4042,나도 가족과,1
4043,나도 좋았습니다,1
4044,나도 앨리스,1
4045,나도 알츠하이머,1
4046,나도 배우의,1
4047,나도 반전,1
4048,나도 슬프네요,1
4049,나도 가슴,1
4050,나도 영화에요,1
4051,나도 잔잔한,1
4052,나도 영화네요,1
4053,슬프다 슬프다,13
4054,슬프다 나는,4
4055,슬프다 울었다,4
4056,슬프다 진짜,4
4057,슬프다 나를,4
4058,슬프다 내가,3
4059,슬프다 감동적이고,2
4060,슬프다 영화를,2
4061,슬프다 나도,2
4062,슬프다 알츠하이머,2
4063,슬프다 많이,2
4064,슬프다 아름다운,2
4065,슬프다 안소니,2
4066,슬프다 펑펑,2
4067,슬프다 눈물,2
4068,슬프다 보는내내,1
4069,슬프다 생각보다,1
4070,슬프다 사랑하는,1
4071,슬프다 영화는,1
4072,슬프다 기억을,1
4073,슬프다 배우들,1
4074,슬프다 가장,1
4075,슬프다 마음이,1
4076,슬프다 드라마,1
4077,슬프다 감동도,1
4078,슬프다 그럼에도,1
4079,슬프다 영화다,1
4080,슬프다 기억의,1
4081,슬프다 작품,1
4082,슬프다 슬픔,1
4083,슬프다 기억이,1
4084,슬프다 앨리스,1
4085,슬프다 간만에,1
4086,슬프다 오랜만에,1
4087,슬프다 부모님,1
4088,슬프다 반전이,1
4089,슬프다 생각을,1
4090,슬프다 잔잔한,1
4091,슬프다 스토리,1
4092,슬프다 사랑은,1
4093,슬프다 연기,1
4094,슬프다 보면,1
4095,크리스토퍼 놀란,146
4096,크리스토퍼 놀란의,38
4097,크리스토퍼 놀란은,24
4098,크리스토퍼 감독의,5
4099,크리스토퍼 메멘토,3
4100,크리스토퍼 영화는,2
4101,크리스토퍼 기억의,2
4102,크리스토퍼 아름다운,1
4103,크리스토퍼 반전,1
4104,크리스토퍼 명작은,1
4105,크리스토퍼 배우들의,1
4106,크리스토퍼 스토리가,1
4107,크리스토퍼 가장,1
4108,크리스토퍼 만드는,1
4109,크리스토퍼 작품,1
4110,크리스토퍼 말이,1
4111,크리스토퍼 기억을,1
4112,부모님 생각이,46
4113,부모님 많이,13
4114,부모님 생각을,12
4115,부모님 이야기,6
4116,부모님 사랑합니다,5
4117,부모님 생각하게,4
4118,부모님 마음이,4
4119,부모님 보면,4
4120,부모님 감동적인,3
4121,부모님 부모님,3
4122,부모님 감사합니다,3
4123,부모님 보세요,3
4124,부모님 한번,3
4125,부모님 반전이,3
4126,부모님 가슴이,3
4127,부모님 생각나는,3
4128,부모님 부모님과,2
4129,부모님 인생,2
4130,부모님 나는,2
4131,부모님 다시,2
4132,부모님 아름다운,2
4133,부모님 재미있게,2
4134,부모님 펑펑,2
4135,부모님 가슴,2
4136,부모님 많은,2
4137,부모님 가족의,2
4138,부모님 스토리,2
4139,부모님 좋은,2
4140,부모님 잔잔하게,2
4141,부모님 사랑,1
4142,부모님 역시,1
4143,부모님 사랑이,1
4144,부모님 로맨스,1
4145,부모님 슬퍼요,1
4146,부모님 슬프지만,1
4147,부모님 감동,1
4148,부모님 완전,1
4149,부모님 연기가,1
4150,부모님 보았습니다,1
4151,부모님 슬픈,1
4152,부모님 나를,1
4153,부모님 모든,1
4154,부모님 알츠하이머,1
4155,부모님 영화가,1
4156,부모님 감동도,1
4157,부모님 그럭저럭,1
4158,부모님 가족영화,1
4159,부모님 눈물,1
4160,부모님 재밌게,1
4161,부모님 마지막에,1
4162,부모님 사랑에,1
4163,부모님 감동적이고,1
4164,부모님 마지막,1
4165,부모님 반전도,1
4166,부모님 영화에요,1
4167,부모님 보면서,1
4168,부모님 다시한번,1
4169,부모님 서현진,1
4170,진짜 진짜,46
4171,진짜 펑펑,35
4172,진짜 많이,23
4173,진짜 내가,22
4174,진짜 눈물,17
4175,진짜 연기,17
4176,진짜 영화는,16
4177,진짜 영화를,15
4178,진짜 사랑이,15
4179,진짜 최고,14
4180,진짜 다시,13
4181,진짜 아름다운,11
4182,진짜 영화가,11
4183,진짜 슬프고,11
4184,진짜 좋은,10
4185,진짜 마지막에,10
4186,진짜 사랑,10
4187,진짜 인생영화,10
4188,진짜 나는,10
4189,진짜 재밌게,9
4190,진짜 보면서,9
4191,진짜 이야기,9
4192,진짜 마지막,9
4193,진짜 사랑하는,8
4194,진짜 최고의,8
4195,진짜 감동,8
4196,진짜 연기가,8
4197,진짜 모든,8
4198,진짜 생각이,8
4199,진짜 완전,8
4200,진짜 재밌어요,8
4201,진짜 감동적인,8
4202,진짜 엄마,8
4203,진짜 영화다,8
4204,진짜 서현진,8
4205,진짜 가슴,7
4206,진짜 많은,7
4207,진짜 드라마,7
4208,진짜 보면,7
4209,진짜 울었다,7
4210,진짜 슬픈,6
4211,진짜 마음이,6
4212,진짜 봐도,6
4213,진짜 말이,6
4214,진짜 슬프다,6
4215,진짜 로맨스,6
4216,진짜 영화입니다,5
4217,진짜 기억을,5
4218,진짜 가족,5
4219,진짜 사랑에,5
4220,진짜 가슴이,5
4221,진짜 레이첼,5
4222,진짜 가장,5
4223,진짜 한번,5
4224,진짜 여운이,5
4225,진짜 눈이,5
4226,진짜 놀란,5
4227,진짜 오랜만에,5
4228,진짜 감동적이고,5
4229,진짜 슬퍼요,5
4230,진짜 생각을,4
4231,진짜 기억이,4
4232,진짜 알츠하이머,4
4233,진짜 다시봐도,4
4234,진짜 슬픔,4
4235,진짜 나도,4
4236,진짜 사랑은,4
4237,진짜 만드는,4
4238,진짜 영화관에서,4
4239,진짜 연기도,4
4240,진짜 좋았습니다,4
4241,진짜 역시,4
4242,진짜 간만에,4
4243,진짜 배우들,3
4244,진짜 명작,3
4245,진짜 보세요,3
4246,진짜 보는내내,3
4247,진짜 사랑을,3
4248,진짜 인생,3
4249,진짜 생각하게,3
4250,진짜 반전,3
4251,진짜 영화네요,3
4252,진짜 감동이,3
4253,진짜 반전에,3
4254,진짜 재미있게,3
4255,진짜 기억,2
4256,진짜 보기,2
4257,진짜 슬프지만,2
4258,진짜 슬프네요,2
4259,진짜 사랑스럽다,2
4260,진짜 아름답고,2
4261,진짜 좋았어요,2
4262,진짜 누구에게나,2
4263,진짜 나를,2
4264,진짜 안소니,2
4265,진짜 기억은,2
4266,진짜 집중해서,2
4267,진짜 좋아요,2
4268,진짜 배우의,2
4269,진짜 감동을,2
4270,진짜 엄마랑,2
4271,진짜 놀란은,2
4272,진짜 크리스토퍼,2
4273,진짜 영화에요,2
4274,진짜 반전이,2
4275,진짜 어이가리,1
4276,진짜 잔잔한,1
4277,진짜 아름답다,1
4278,진짜 할아버지,1
4279,진짜 남는,1
4280,진짜 사랑합니다,1
4281,진짜 명작은,1
4282,진짜 노트북,1
4283,진짜 잔잔하고,1
4284,진짜 연기는,1
4285,진짜 홉킨스,1
4286,진짜 부모님과,1
4287,진짜 메멘토,1
4288,진짜 감사합니다,1
4289,진짜 기억의,1
4290,진짜 세상에서,1
4291,진짜 가족의,1
4292,진짜 배우들의,1
4293,진짜 진정한,1
4294,진짜 스토리가,1
4295,진짜 감동적입니다,1
4296,진짜 재미있어요,1
4297,진짜 부모님,1
4298,진짜 감동적이네요,1
4299,진짜 볼만한,1
4300,진짜 사랑의,1
4301,진짜 그럼에도,1
4302,진짜 현실적인,1
4303,진짜 연기력이,1
4304,서현진 연기,66
4305,서현진 배우의,49
4306,서현진 연기가,37
4307,서현진 연기는,7
4308,서현진 연기력이,5
4309,서현진 연기도,4
4310,서현진 서현진,3
4311,서현진 진짜,3
4312,서현진 좋았어요,2
4313,서현진 카시오페아,2
4314,서현진 나도,2
4315,서현진 알츠하이머,2
4316,서현진 감독의,1
4317,서현진 오랜만에,1
4318,서현진 영화가,1
4319,서현진 많이,1
4320,서현진 역시,1
4321,서현진 잘봤어요,1
4322,서현진 배우들의,1
4323,서현진 생각이,1
4324,서현진 잔잔하고,1
4325,서현진 기억을,1
4326,서현진 말이,1
4327,서현진 좋은,1
4328,서현진 감동,1
4329,서현진 좋아요,1
4330,서현진 보았습니다,1
4331,서현진 감동과,1
4332,서현진 생각나는,1
4333,서현진 가장,1
4334,서현진 보기,1
4335,서현진 최고,1
4336,서현진 가슴,1
4337,서현진 슬프고,1
4338,서현진 한번,1
4339,서현진 여운이,1
4340,서현진 감동적이고,1
4341,서현진 배우들,1
4342,서현진 봐도,1
4343,부모님과 보면,17
4344,부모님과 보기,13
4345,부모님과 많이,5
4346,부모님과 다시,5
4347,부모님과 한번,4
4348,부모님과 보세요,4
4349,부모님과 좋은,4
4350,부모님과 오랜만에,4
4351,부모님과 영화에요,3
4352,부모님과 볼만한,3
4353,부모님과 많은,3
4354,부모님과 영화네요,3
4355,부모님과 영화를,2
4356,부모님과 눈물,2
4357,부모님과 봐도,2
4358,부모님과 생각하게,2
4359,부모님과 생각이,2
4360,부모님과 영화는,2
4361,부모님과 다시한번,2
4362,부모님과 아름다운,2
4363,부모님과 부모님,2
4364,부모님과 보았습니다,2
4365,부모님과 영화입니다,2
4366,부모님과 좋아요,2
4367,부모님과 내가,1
4368,부모님과 사랑을,1
4369,부모님과 먹먹해지는,1
4370,부모님과 안소니,1
4371,부모님과 좋았어요,1
4372,부모님과 연기가,1
4373,부모님과 감동,1
4374,부모님과 슬프다,1
4375,부모님과 부모님과,1
4376,부모님과 작품,1
4377,부모님과 펑펑,1
4378,부모님과 재밌게,1
4379,부모님과 감동을,1
4380,부모님과 슬퍼요,1
4381,부모님과 나를,1
4382,부모님과 나도,1
4383,부모님과 배우들,1
4384,부모님과 가족의,1
4385,부모님과 추천합니다,1
4386,부모님과 사랑,1
4387,부모님과 영화다,1
4388,부모님과 마지막,1
4389,부모님과 완전,1
4390,부모님과 잔잔하게,1
4391,부모님과 울었다,1
4392,부모님과 좋았습니다,1
4393,부모님과 영화가,1
4394,연기는 최고,23
4395,연기는 역시,19
4396,연기는 진짜,14
4397,연기는 좋았습니다,8
4398,연기는 연기가,8
4399,연기는 좋았어요,8
4400,연기는 말이,7
4401,연기는 영화가,6
4402,연기는 좋아요,5
4403,연기는 드라마,5
4404,연기는 내가,5
4405,연기는 가장,5
4406,연기는 모든,5
4407,연기는 마지막,5
4408,연기는 많이,5
4409,연기는 생각이,4
4410,연기는 스토리,4
4411,연기는 배우의,4
4412,연기는 알츠하이머,4
4413,연기는 앨리스,3
4414,연기는 만드는,3
4415,연기는 가족의,3
4416,연기는 영화는,3
4417,연기는 최고의,3
4418,연기는 다시,3
4419,연기는 연기는,3
4420,연기는 보면서,3
4421,연기는 이야기,3
4422,연기는 작품,2
4423,연기는 많은,2
4424,연기는 안소니,2
4425,연기는 오랜만에,2
4426,연기는 감독의,2
4427,연기는 여운이,2
4428,연기는 눈이,2
4429,연기는 봐도,2
4430,연기는 나는,2
4431,연기는 기억을,2
4432,연기는 감동,2
4433,연기는 감동도,2
4434,연기는 기억,2
4435,연기는 반전,2
4436,연기는 펑펑,2
4437,연기는 가슴이,2
4438,연기는 연기,1
4439,연기는 사랑합니다,1
4440,연기는 영화를,1
4441,연기는 기억은,1
4442,연기는 생각보다,1
4443,연기는 사랑하는,1
4444,연기는 맥아담스,1
4445,연기는 연기도,1
4446,연기는 나도,1
4447,연기는 하게,1
4448,연기는 재밌게,1
4449,연기는 한번,1
4450,연기는 영화입니다,1
4451,연기는 기억의,1
4452,연기는 가슴,1
4453,연기는 홉킨스의,1
4454,연기는 가족이,1
4455,연기는 보면,1
4456,연기는 감동을,1
4457,연기는 감동적인,1
4458,연기는 스토리가,1
4459,연기는 감동적이고,1
4460,연기는 재미있게,1
4461,연기는 배우들의,1
4462,연기는 영화에요,1
4463,연기는 반전이,1
4464,연기는 잔잔하게,1
4465,연기는 생각나는,1
4466,연기는 엄마,1
4467,연기는 보는내내,1
4468,연기는 서현진,1
4469,연기는 생각해보게,1
4470,연기는 눈물,1
4471,사랑이 아름다운,15
4472,사랑이 사랑을,15
4473,사랑이 사랑은,13
4474,사랑이 사랑이,13
4475,사랑이 다시,12
4476,사랑이 사랑의,11
4477,사랑이 내가,11
4478,사랑이 영화를,10
4479,사랑이 사랑,9
4480,사랑이 모든,9
4481,사랑이 나는,8
4482,사랑이 가장,7
4483,사랑이 진짜,6
4484,사랑이 레이첼,6
4485,사랑이 생각이,6
4486,사랑이 좋은,5
4487,사랑이 영화는,5
4488,사랑이 영화가,5
4489,사랑이 기억을,4
4490,사랑이 이야기,4
4491,사랑이 나도,4
4492,사랑이 사랑하는,4
4493,사랑이 아름답다,4
4494,사랑이 보기,4
4495,사랑이 아름답고,3
4496,사랑이 영화입니다,3
4497,사랑이 많은,3
4498,사랑이 그럼에도,3
4499,사랑이 스토리,3
4500,사랑이 한번,3
4501,사랑이 마지막,3
4502,사랑이 현실적인,3
4503,사랑이 감동,3
4504,사랑이 여운이,2
4505,사랑이 기억이,2
4506,사랑이 잔잔한,2
4507,사랑이 마음이,2
4508,사랑이 슬프고,2
4509,사랑이 감동적이고,2
4510,사랑이 인생,2
4511,사랑이 생각나는,2
4512,사랑이 눈물,2
4513,사랑이 가슴,2
4514,사랑이 펑펑,2
4515,사랑이 영화다,2
4516,사랑이 눈이,2
4517,사랑이 연기가,2
4518,사랑이 슬픈,2
4519,사랑이 감동적인,2
4520,사랑이 배우들의,2
4521,사랑이 가슴이,2
4522,사랑이 감동이,2
4523,사랑이 감동을,1
4524,사랑이 최고의,1
4525,사랑이 슬프지만,1
4526,사랑이 노트북,1
4527,사랑이 최고,1
4528,사랑이 엄마,1
4529,사랑이 역시,1
4530,사랑이 생각보다,1
4531,사랑이 나를,1
4532,사랑이 생각하게,1
4533,사랑이 볼만한,1
4534,사랑이 세상에서,1
4535,사랑이 맥아담스,1
4536,사랑이 만드는,1
4537,사랑이 울었다,1
4538,사랑이 로맨스,1
4539,사랑이 드라마,1
4540,사랑이 배우의,1
4541,사랑이 소중함을,1
4542,사랑이 기억,1
4543,사랑이 줄리안,1
4544,사랑이 좋았습니다,1
4545,사랑이 부모님이,1
4546,사랑이 오랜만에,1
4547,사랑이 가족의,1
4548,사랑이 추천합니다,1
4549,사랑이 말이,1
4550,사랑이 영화에요,1
4551,사랑이 많이,1
4552,사랑이 완전,1
4553,사랑이 가족이,1
4554,사랑이 간만에,1
4555,소중함을 다시,19
4556,소중함을 다시한번,13
4557,소중함을 영화네요,7
4558,소중함을 좋은,6
4559,소중함을 영화입니다,4
4560,소중함을 드라마,2
4561,소중함을 마지막,2
4562,소중함을 마음이,2
4563,소중함을 모든,2
4564,소중함을 작품,2
4565,소중함을 내가,2
4566,소중함을 진정한,2
4567,소중함을 나도,2
4568,소중함을 이야기,2
4569,소중함을 눈물,2
4570,소중함을 생각이,2
4571,소중함을 생각하게,2
4572,소중함을 보세요,1
4573,소중함을 아름다운,1
4574,소중함을 사랑하는,1
4575,소중함을 말이,1
4576,소중함을 레이첼,1
4577,소중함을 반전이,1
4578,소중함을 잘봤습니다,1
4579,소중함을 만드는,1
4580,소중함을 진짜,1
4581,소중함을 최고의,1
4582,소중함을 사랑,1
4583,소중함을 사랑에,1
4584,소중함을 소중함을,1
4585,소중함을 재밌게,1
4586,소중함을 기억의,1
4587,소중함을 보면,1
4588,소중함을 좋았어요,1
4589,소중함을 줄리안무어의,1
4590,소중함을 마지막에,1
4591,소중함을 잔잔한,1
4592,소중함을 재미있게,1
4593,소중함을 펑펑,1
4594,소중함을 슬프고,1
4595,소중함을 여운이,1
4596,소중함을 가족이,1
4597,소중함을 연기도,1
4598,소중함을 사랑의,1
4599,소중함을 감동적인,1
4600,소중함을 감동과,1
4601,소중함을 가슴,1
4602,사랑하는 사랑하는,19
4603,사랑하는 마음이,14
4604,사랑하는 내가,13
4605,사랑하는 나는,12
4606,사랑하는 기억을,12
4607,사랑하는 다시,11
4608,사랑하는 가장,10
4609,사랑하는 모든,10
4610,사랑하는 보면,9
4611,사랑하는 이야기,8
4612,사랑하는 나를,8
4613,사랑하는 가족이,8
4614,사랑하는 나도,7
4615,사랑하는 진짜,7
4616,사랑하는 사랑은,7
4617,사랑하는 영화를,6
4618,사랑하는 영화가,6
