word,score
재미 와는,1
재미 괜찮음,1
재미 된다고,1
재미 있었음,1
재미 내용이,1
재미 있었습니다,1
재미 반전,1
재미 같음,1
재미 이삼백만은,1
재미 자칫하면,1
재미 보곤,1
재미 없겠지하고,1
재미 근데,1
재미 없을수,1
재미 상상하는,1
재미 뭔가,1
재미 잘하고,1
재미 510,1
재미 넘,1
재미 다잡았어요,1
재미 없었다,1
재미 별로,1
재미 없을,1
재미 있지만,1
재미 짜임새랑,1
재미 소소한감동과,1
재미 없다고,1
재미 알아가는,1
재미 웃음,1
재미 만큼이였음,1
재미 몰입이,1
재미 610,1
부모님 생각이,43
부모님 모시고,27
부모님 생각에,19
부모님 생각도,10
부모님 생각을,10
부모님 보여드렸는데,9
부모님 과,8
부모님 내내,8
부모님 생각,8
부모님 께,6
부모님 사랑합니다,5
부모님 세대의,5
부모님 의,5
부모님 생각하게,4
부모님 생각나는,4
부모님 꼭,4
부모님 보면서,4
부모님 이,4
부모님 내,4
부모님 보여드리고,4
부모님 보여,4
부모님 같아서,3
부모님 또는,3
부모님 할머니,3
부모님 우리의,3
부모님 돌아가신,3
부모님 이야기,3
부모님 생각나서,3
부모님 나이듦과,2
부모님 이랑,2
부모님 보여드렸어요,2
부모님 보여드렷는데,2
부모님 영화였어요,2
부모님 을,2
부모님 건강하세요,2
부모님 보여드리고싶어요,2
부모님 연로하신,2
부모님 슬프고,2
부모님 보여드리면,2
부모님 봤는데,2
부모님 같고,1
부모님 어버이날,1
부모님 있게,1
부모님 봄요,1
부모님 영화자꾸만,1
부모님 도,1
부모님 가세요,1
부모님 영화끝나고,1
부모님 짠하고,1
부모님 예매해드려야겠다,1
부모님 요즘,1
부모님 멀리계신,1
부모님 떠올리는,1
부모님 마음,1
부모님 울었어요,1
부모님 자식이란,1
부모님 금년,1
부모님 감동적입니다,1
부모님 형제들과,1
부모님 살아계실때,1
부모님 바쁘신던,1
부모님 찡하셨대요,1
부모님 감동이고,1
부모님 보여드려도,1
부모님 자식이,1
부모님 요양시설에,1
부모님 영화니까,1
부모님 모기고,1
부모님 예매해드렸어요,1
부모님 기억속에서,1
부모님 일하셨던,1
부모님 먹먹하게하네요,1
부모님 생각이너무,1
부모님 주말에,1
부모님 제가,1
부모님 속박에,1
부모님 후의,1
부모님 왜인지,1
부모님 굿,1
부모님 생각하면,1
부모님 영화입니다울,1
부모님 생각도나고,1
부모님 젖은,1
부모님 원망하면서,1
부모님 가족에게,1
부모님 하고,1
부모님 생각하며,1
부모님 관계가,1
부모님 보다,1
부모님 론,1
부모님 당황,1
부모님 슬펐습니다,1
부모님 내서,1
부모님 지켜봐야,1
부모님 나의,1
부모님 보여드렸어요소중함,1
