"url","username","reviewDate","year","review","rating","likes"
"https://pedia.watcha.com/ko-KR/comments/8kXQeoNzRe2P6","수진","3년 전",2021,"기억을 잃은 그녀에게 행복한 기억을 만들어 주기 위한 하와이의 따스한 햇살. - 모든 여자들이 좋아하고 아이들도 좋아하고 동물들까지도 좋아하는 남자의 설득력을 나름 갖추는 느낌이다. 영화는 이렇게 거의 모든 것을 다 가진 듯한 남자와 매일 모든 기억을 잃는 여자 간의 이야기를 다루는데, 로맨스 과정에 있어서 서로를 바라보는 인물들의 시선을 표현하는 구석이 훌륭하고 또한 음료를 빨대로 한꺼번에 쪽 다 빨아버리는 등 인물의 감정이 행동으로 나타나는 귀여운 장면들의 매력이 다분하다. 그러한 흐름 이후에 벌어지는 영화의 간절한 이야기는, 기억상실을 앓는 그녀에게 행복한 기억을 새로 만들어주려는 주변인들의 따스함이 녹아있다. 다소 편의적인 전개가 현실적인 감성을 해치는 느낌은 있지만, 낭만적인 로맨스 영화는 아닐 수 있어도 사랑의 특성을 다루는 사랑 영화로서는 크게 부족함이 없다고 생각된다.","3.0","27"
"https://pedia.watcha.com/ko-KR/comments/xkPEm0bwj3QK3","소윤","7년 전",2017,"isn't she lovely","3.5","27"
"https://pedia.watcha.com/ko-KR/comments/NXnE5NWzy2zGP","세리","8년 전",2016,"One last first kiss","3.0","27"
"https://pedia.watcha.com/ko-KR/comments/3kNEpOyAdQOgK","윤혜인","8년 전",2016,"잊지 못할 마지막 장면.","4.0","26"
"https://pedia.watcha.com/ko-KR/comments/ZGYMGL4ADQr8K","Lea_Seydoux","10년 전",2014,"로코 최고존엄","4.0","26"
"https://pedia.watcha.com/ko-KR/comments/6aLMPojDdr2Ow","창민","2년 전",2022,"기억이란 걸림돌도 뛰어오는 사랑을 넘어뜨릴 순 없다.","3.5","25"
"https://pedia.watcha.com/ko-KR/comments/BVoM9o9rP4EP0","Mean Han","7년 전",2017,"차라리 <펀치 드렁크 러브>를 재개봉해주지","2.5","25"
"https://pedia.watcha.com/ko-KR/comments/OAxM7YmxN5Ebm","Indigo Jay","7년 전",2017,"*재개봉한 <첫 키스만 50번째>를 극장에서 보아야 할 세 가지 이유  하나, 초여름 6월 상영작 중 유일한 로코 둘, 여름 분위기 물씬 나는 레게풍 OST를 극장의 좋은 사운드로 듣기 셋, 큰 스크린으로 보면서 시원한 극장에서 피서하기, 하와이로 가상 여름휴가 추가 이유: 기존 자막에 오류가 많고 (예, 루시 아버지가 오빠에게 스파게티 소스에 땀 sweat 들어가지 말라고 했는데 달게 sweet 만들지 말라고 번역) 재개봉하면서 자막 작업 새로 했음. 내가 감수를 했는데 원번역자 의도 살리려고 많이 손대지 못해 아쉽다. *2017.6.22 개봉일 사수. 극장에서는 첫 관람, 2017.7.9 극장 두번째 관람","3.5","23"
"https://pedia.watcha.com/ko-KR/comments/69oMvJk8V9Mal","시나문","7년 전",2017,"좋은 로코에 달달한 노래는 언제나 최고의 궁합","4.0","22"
"https://pedia.watcha.com/ko-KR/comments/boY2lajvYMWOJ","TaemiKim","10년 전",2014,"소재와 주제의 아름다운 콜라보레이션-  기억상실이란 소재로 뽑아낼 수 있는 최대치의 달달 로코. 게다가 로코도 가슴 아플 수 있단 걸 보여준다.","5.0","22"
"https://pedia.watcha.com/ko-KR/comments/ZGYMGZ9RY92r8","뭅먼트","8년 전",2016,"웃다가 울고, 울다가 웃고.   이 애틋한 반복을 만드는 기적과도 같은 사랑, 그런 영화.","4.5","21"
"https://pedia.watcha.com/ko-KR/comments/jxZQRoLzNEbq8","라이언","9년 전",2015,"매일 사랑에 빠지는 남자의 위대한 희생","3.0","21"
"https://pedia.watcha.com/ko-KR/comments/7JVEo8LaL29yo","OverMind","10년 전",2014,"자신의 사랑에 권태기가 오는 분들에게 권합니다","4.0","21"
"https://pedia.watcha.com/ko-KR/comments/droQ0weLrMyNJ","전지환","10년 전",2014,"그저그런  로맨틱코미디로만 치부하기에는 너무나 감동적인 결말. 드류의 매력을 100% 살려낸  영화.","5.0","21"
"https://pedia.watcha.com/ko-KR/comments/lP0E8m03XG2bx","싱싱야도란","3년 전",2021,"몰입하다보니 은근 가슴 먹먹한 설정 하와이에서 찍은게 신의한수인듯","3.5","20"
"https://pedia.watcha.com/ko-KR/comments/PkvE67Own2pgG","win윈","8년 전",2016,"귀엽고 사랑스럽고. 그저 이 사랑이 부러울 뿐이다 ㅎㅎ","3.5","19"
"https://pedia.watcha.com/ko-KR/comments/j7kQz8rro2l4J","이남희","9년 전",2015,"괴로운 현실에서 도망가지않고 매일매일이 첫사랑 첫데이트 첫키스같은 설레임이라고 생각할 수 있게 해 준것. 바로 진짜 사랑의 힘이 아닐까.","5.0","19"
"https://pedia.watcha.com/ko-KR/comments/bW3Qkq9pL29pz","JJ","10년 전",2014,"이런 사랑이 있을까","4.0","19"
"https://pedia.watcha.com/ko-KR/comments/rdVMNGp6X0Qql","오경문","7년 전",2017,"""당신 웃는 모습이 좋아요"" ""날 웃게 하는 당신이 좋아요"" 마음이 따뜻해지는 아름다운 로맨틱 코미디. 배경,사운드트랙 전부 다 너무 아름답다. 이 때의 아담 샌들러는 정말 멋지고 드류 베리모어는 정말 사랑스럽다. 재개봉 했을 때 극장에서 못 본게 너무 아쉽다.","4.0","17"
