,전체주중주말,주운행선,운행년월,일수,주말수,주중수,공휴일수,명절수,공급차량수,공급좌석합계수,승차인원수,1인당단가,1인당거리,1좌석당단가,좌석회전율,1키로당단가,승차율,관광,일반,대수송,임시,확정,시발역,종착역,시발종착역,열차운행횟수,1열차당승차인원,접종시작자수,사망자수,코로나진행정도,확진자수,접종완료자수,정부대응정도,격리된자수,국가이동제한정도,ITX-마음,ITX-새마을,누리로,무궁화호,새마을호
1660,주중,동해선,2021-05-01,17,2,15,2,0,321.8666667,16061.53333,12877.93333,30631.35125,2188.924593,24538.25626,0.908696439,15.86153961,0.471223031,0,11.2,0,0,11.2,3.4,3.4,4.533333333,31.73333333,459.9261905,4371369.4,2155.266667,57.22266667,149716.5333,1316674.6,64.17733333,69.29866667,2.466666667,0,0,0,8792.466667,0
1661,주중,동해선,2021-06-01,18,0,18,0,0,284,14178.22222,11237.38889,26892.07772,1914.06936,21336.26571,0.792607046,14.05163617,0.408104136,0,9.722222222,0,0,9.722222222,3,3,4,28,401.3353175,12045332.39,1993.055556,50,149471,3483966.722,56.35,60.83,2,0,0,0,7509.444444,0
1662,주중,동해선,2021-07-01,17,0,17,0,0,291.5294118,14521.35294,10354.23529,26514.95001,1905.283995,18946.81216,0.713802687,13.91650197,0.365410068,0,10.64705882,0,0.941176471,9.705882353,3,3,4,28.94117647,358.3235294,16307885.06,2055.176471,44.74058824,177201.4118,6246262.647,53.09294118,57.10941176,2,0,0,0,7107.470588,0
1663,주중,동해선,2021-08-01,18,0,18,0,0,316,15890.55556,10766.88889,27220.26731,1954.15127,18482.98789,0.677590848,13.92988772,0.355638252,0,14.94444444,0,0,14.94444444,3,3,4,32,336.4652778,23801112.72,2182.555556,50.51666667,226724.9444,10441032.83,58.86888889,63.70777778,2,0,0,0,7254.055556,0
1664,주중,동해선,2021-09-01,18,3,15,3,3,379.2,19035.6,13291.66667,34089.2539,2377.841457,23843.35686,0.83790631,17.18831529,0.446151068,0,17,2.2,0,14.8,3.6,3.6,4.8,38.4,415.3645833,41625168.13,2873.133333,57.15866667,340107.5333,25345242.2,69.02666667,74.59866667,2.4,0,0,0,8631.066667,0
1665,주중,동해선,2021-10-01,16,0,16,0,0,316,15878.5,12564.75,27884.23026,1973.22624,22126.8217,0.791289239,14.13212326,0.419751113,0,15.0625,0,0,15.0625,3,3,4,32,392.6484375,40207122.06,2664.5,47.22,341385.5,32634576.19,57.29,61.9,2,0,0,0,8159.8125,0
1666,주중,동해선,2021-11-01,18,0,18,0,0,316,15883.66667,13502.22222,27227.05812,1938.180041,23162.71754,0.850040176,14.04822935,0.441885604,0,15,0,0,15,3,3,4,32,421.9444444,41754234.94,3179.111111,46.45222222,403363,39867256.11,56.85666667,61.41111111,2.111111111,0,0,0,8561.166667,0
1667,주중,동해선,2021-12-01,18,0,18,0,0,316,15859.55556,12634.22222,27077.08237,1937.06427,21585.89998,0.796653823,13.98267993,0.414100629,0,15.16666667,0,0,15.16666667,3,3,4,32,394.8194444,43108467,4619.222222,49.74333333,549506,41684327.56,58.71,63.52888889,3,0,0,0,7493.222222,0
1668,주중,동해선,2022-01-01,17,1,16,1,1,323.75,16214.25,12566.375,29304.10686,2091.64841,22784.99449,0.827482883,14.87633967,0.436496654,0,15.25,0.6875,0,14.5625,3.1875,3.1875,4.25,32.5,413.7107207,46973220.94,6706.875,54.113125,756250.0625,45876247.44,63.09125,68.308125,3.1875,0,0,0,4103.875,0
1669,주중,동해선,2022-02-01,16,2,14,2,2,361.1428571,18133.57143,12922.92857,31749.24774,2258.490504,22611.68628,0.814488646,16.0503344,0.431720289,0,16.71428571,1.571428571,0,15.14285714,3.428571429,3.428571429,4.571428571,36.57142857,403.8415179,50800267.14,8279.857143,53.90642857,1907531,50200313.86,65.43928571,70.70714286,2.5,0,0,0,4132.928571,0
1670,주중,동해선,2022-03-01,19,1,18,1,0,333.5555556,16733.94444,10888.33333,27933.76534,1971.735603,18123.89099,0.686847386,14.95377591,0.34314701,0,15.94444444,0,0,15.94444444,3.166666667,3.166666667,4.222222222,33.77777778,340.2604167,47063059.17,12641.83333,43.00333333,8794349.944,46574997.06,56.63055556,60.94777778,2.111111111,0,0,0,3734.277778,0
1671,주중,동해선,2022-04-01,16,0,16,0,0,316,15864.9375,12748.9375,26950.90097,1900.514415,21675.19753,0.803561948,14.18185284,0.409793509,0,15.125,0,0,15.125,3,3,4,32,398.4042969,44666607.38,20624.6875,28.705,16062186.56,44196279.63,46.875,50,2,0,0,0,3940.9375,0
1672,주중,동해선,2022-05-01,18,1,17,1,0,334.5882353,16797.94118,16391,28875.12612,2054.715513,28211.33119,1.033244085,14.88321041,0.538784958,0,16,0,0,16,3.176470588,3.176470588,4.235294118,33.88235294,512.21875,47328621.41,25084.52941,17.65058824,18833105.47,46833257.12,42.45882353,44.74588235,2.117647059,0,0,0,4974.176471,0
1673,주중,동해선,2022-06-01,18,1,17,1,0,334.5882353,16807.05882,16618.82353,29210.03602,2074.77463,28923.56218,1.047121083,14.91015589,0.551196235,0,15.70588235,0,0,15.70588235,3.176470588,3.176470588,4.235294118,33.88235294,519.3382353,47343561.18,25847.82353,15.36117647,19333860.12,46879888.59,40.19529412,42.16,1.294117647,0,0,0,4959.117647,0
1674,주중,동해선,2022-07-01,16,0,16,0,0,316,15899.8125,15438.625,27861.44209,1992.482373,27062.02857,0.971052253,13.98671955,0.519175743,0,15.0625,0,0,15.0625,3,3,4,32,482.4570313,44723128.13,24753.875,13.89,18880722,44298898.31,37.7625,38.695,1,0,0,0,4604.5,0
1675,주중,동해선,2022-08-01,19,1,18,1,0,333.5555556,16888.94444,17033.66667,29531.53403,2126.927963,29831.84825,1.064658273,14.6586308,0.576282823,0,14.38888889,0,0,14.38888889,3.166666667,3.166666667,4.222222222,33.77777778,532.3020833,47222945.72,27267.38889,14.66166667,22853291,46774597,43.985,42.72888889,1.055555556,0,0,0,5217,0
1676,주중,동해선,2022-09-01,17,0,17,0,0,306.3529412,15514.29412,15901,27717.07148,1948.763116,28419.11654,1.019339232,14.2263569,0.536041667,0,12.17647059,1.294117647,0,10.88235294,3,3,4,30.94117647,511.9599107,44747742.12,27754.05882,13.89,24261898,44323165.94,41.30058824,40.05882353,1,0,0,0,4533.176471,0
1677,주중,동해선,2022-10-01,17,1,16,1,0,335.75,17001.6875,17920.25,29485.4571,2087.755476,31136.95382,1.119878138,15.00919078,0.59149748,0,14.1875,0,0,14.1875,3.1875,3.1875,4.25,34,560.0078125,47550274.13,30643,11.804375,26738386.5,47104150.44,38.86875,36.82625,0,0,0,0,5034.75,0
1678,주중,동해선,2022-11-01,18,0,18,0,0,311.5555556,15786.77778,15697.05556,27791.09555,1957.011584,27653.02172,0.994235148,14.20186483,0.522121965,0,12.94444444,0,0,12.94444444,3,3,4,31.44444444,499.9316604,44759055.17,29859.38889,11.11,26388276.28,44341422.89,36.46,34.52,0,0,0,1885.166667,2444.722222,0
1679,주중,동해선,2022-12-01,17,0,17,0,0,316,16008.88235,16874.47059,27990.99479,1981.559722,29527.40077,1.054149982,14.13099149,0.561002708,0,12.94117647,0,0,12.94117647,3,3,4,32,527.3272059,44765832.59,31367.94118,11.11,28137649.41,44348383.65,36.46,34.52,0,0,0,2457.058824,1878.176471,0
1680,주중,동해선,2023-01-01,18,1,17,1,1,334.5882353,16929.23529,17409.35294,30112.36825,2149.276218,31104.07947,1.088779003,14.83235728,0.594806141,0,12.70588235,1.294117647,0,11.41176471,3.176470588,3.176470588,4.235294118,33.88235294,544.0422794,47405594.35,34885.70588,0,31544347.35,46964353.71,0,0,0,0,0,2677.411765,2163.235294,0
1681,주중,동해선,2023-02-01,16,0,16,0,0,316,16000.5625,17862.3125,27731.85542,1987.05616,30945.88675,1.116473812,13.95694058,0.594960649,0,12.4375,0,0,12.4375,3,3,4,32,558.1972656,44776550.5,33778.75,0,30381944.75,44361236.19,0,0,0,0,0,2759.3125,2166.375,0
1682,주중,동해선,2023-03-01,18,1,17,1,0,334.5882353,16962.05882,16521.11765,28813.53904,2038.559262,28083.01221,1.031371658,14.96886015,0.532752473,0,13.41176471,0,0,13.41176471,3.176470588,3.176470588,4.235294118,33.88235294,516.2849265,15804547.71,12017.70588,0,10792591.71,15658048.24,0,0,0,0,0,2640.470588,1925.235294,0
1683,주중,동해선,2023-04-01,16,0,16,0,0,316,15992.8125,16753.1875,27539.42279,1942.861903,28863.28872,1.047559702,14.17551788,0.546053131,0,12,0,0,12,3,3,4,32,523.5371094,0,0,0,0,0,0,0,0,0,0,2432.375,1749.375,0
1684,주중,동해선,2023-05-01,19,0,19,0,0,316,15990.26316,18171.47368,27542.32548,1951.534272,31317.03044,1.136281436,14.11488483,0.595472071,0,12,0,0,12,3,3,4,32,567.8585526,0,0,0,0,0,0,0,0,0,0,2743,1994.631579,0
1685,주중,동해선,2023-06-01,17,1,16,1,0,335.75,16999.75,18443.875,29576.1227,2087.946404,32098.01149,1.15275978,15.05209875,0.607535754,0,14.1875,0,0,14.1875,3.1875,3.1875,4.25,34,576.3710938,0,0,0,0,0,0,0,0,0,0,2745.4375,2111.1875,0
1686,주중,동해선,2023-07-01,17,0,17,0,0,315.5294118,15986.58824,17058.94118,28329.57775,1998.926832,30238.81936,1.066898979,14.17529631,0.5723786,0,12.64705882,0,0,12.64705882,3,3,4,31.94117647,533.9934772,0,0,0,0,0,0,0,0,0,0,1969.117647,1590.588235,0
1687,주중,동해선,2023-08-01,19,1,18,1,0,327.3333333,16616.55556,18468.05556,29845.80041,2120.705438,33045.55872,1.166873011,14.85967257,0.630026396,0,13.16666667,0,0,13.16666667,3.166666667,3.166666667,4.222222222,33,588.2829861,0,0,0,0,0,0,0,0,0,0,2648.277778,2133.388889,0
1688,주중,동해선,2023-09-01,16,1,15,1,1,328.5333333,16474.93333,18300.4,29755.55342,2088.106189,33365.78531,1.191428534,15.20167176,0.629061331,0,13,1.333333333,0,11.66666667,3.2,3.2,4.266666667,33.06666667,596.4812059,0,0,0,0,0,0,0,0,0,0,2897.533333,2023,0
1689,주중,동해선,2023-10-01,18,2,16,2,0,354.5,17792.6875,20118.125,31985.94263,2254.580644,36271.94948,1.272351312,15.96106947,0.686887098,0,13.0625,1.25,0,11.8125,3.375,3.375,4.5,35.875,631.203776,0,0,0,0,0,0,0,0,0,0,3148.25,2289.25,0
1690,주중,동해선,2023-11-01,18,0,18,0,0,316,15842.33333,17015.11111,27739.15284,1944.840055,29822.70722,1.074036868,14.26395385,0.561781399,0,12.11111111,0,0,12.11111111,3,3,4,32,531.7222222,0,0,0,0,0,0,0,0,0,0,2671.277778,1846.611111,0
1691,주중,동해선,2023-12-01,16,1,15,1,0,337.0666667,16918.46667,19161.66667,30035.90389,2114.60124,34046.6956,1.207916096,15.15480492,0.644395759,0,13.2,0,0,13.2,3.2,3.2,4.266666667,34.13333333,598.8020833,0,0,0,0,0,0,0,0,189.9333333,0,2790.266667,1923.066667,0
1692,주중,동해선,2024-01-01,19,1,18,1,0,333.5555556,16644.38889,17673.5,29739.79213,2108.495286,31624.32784,1.120843909,14.88961874,0.60234972,0,11.61111111,0,0,11.61111111,3.166666667,3.166666667,4.222222222,33.77777778,552.296875,0,0,0,0,0,0,0,0,328.1111111,0,2578.388889,1852.833333,0
1693,주중,동해선,2024-02-01,17,1,16,1,1,335.75,16775,20745.5625,30073.87091,2137.837865,37183.03379,1.314088343,14.94560971,0.710617404,0,11.6875,1.125,0,10.5625,3.1875,3.1875,4.25,34,648.2988281,0,0,0,0,0,0,0,0,438.9375,0,3132.5,2086.75,0
1694,주중,동해선,2024-03-01,16,0,16,0,0,316,15795.1875,16140,27305.82948,1916.495534,27920.49409,1.021826139,14.24830607,0.52646015,0,11.4375,0,0,11.4375,3,3,4,32,504.375,0,0,0,0,0,0,0,0,265.4375,0,2395.9375,1660.3125,0
1695,주중,동해선,2024-04-01,18,1,17,1,0,0,16712.23529,18434.23529,0,0,0,0,0,0.552121947,0,0,0,0,0,0,0,0,33.88235294,0,0,0,0,0,0,0,0,0,322.3529412,0,2705.647059,1908.588235,0
1696,주중,동해선,2024-05-01,18,2,16,2,0,0,17756.75,20817.4375,0,0,0,0,0,0.747699522,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,342.5,0,2874.75,2027.875,0
1697,주중,동해선,2024-06-01,16,1,15,1,0,0,18940.53333,19407.2,0,0,0,0,0,0.691319671,0,0,0,0,0,0,0,0,38.4,0,0,0,0,0,0,0,0,0,365.3333333,0,3066.4,2163.066667,0
1698,주중,동해선,2024-07-01,19,0,19,0,0,0,14953.05263,0,0,0,0,0,0,0.546297853,0,0,0,0,0,0,0,0,30.31578947,0,0,0,0,0,0,0,0,0,288.4210526,0,2420.842105,1707.684211,0
1699,주중,동해선,2024-08-01,17,1,16,1,0,0,17756.75,0,0,0,0,0,0,0.749356133,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,342.5,0,2874.75,2027.875,0
1700,주중,동해선,2024-09-01,17,3,14,3,3,0,20293.42857,0,0,0,0,0,0,0.720367355,0,0,0,0,0,0,0,0,41.14285714,0,0,0,0,0,0,0,0,0,391.4285714,0,3285.428571,2317.571429,0
1701,주중,동해선,2024-10-01,19,2,17,2,0,0,16712.23529,0,0,0,0,0,0,0.684671563,0,0,0,0,0,0,0,0,33.88235294,0,0,0,0,0,0,0,0,0,322.3529412,0,2705.647059,1908.588235,0
1702,주중,동해선,2024-11-01,16,0,16,0,0,0,17756.75,0,0,0,0,0,0,0.672580512,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,342.5,0,2874.75,2027.875,0
1703,주중,동해선,2024-12-01,18,1,17,1,0,0,16712.23529,0,0,0,0,0,0,0.606774082,0,0,0,0,0,0,0,0,33.88235294,0,0,0,0,0,0,0,0,0,322.3529412,0,2705.647059,1908.588235,0
1704,주중,동해선,2025-01-01,18,4,14,4,3,0,20293.42857,0,0,0,0,0,0,0.77444964,0,0,0,0,0,0,0,0,41.14285714,0,0,0,0,0,0,0,0,0,391.4285714,0,3285.428571,2317.571429,0
1705,주중,동해선,2025-02-01,16,0,16,0,0,0,17756.75,0,0,0,0,0,0,0.710617404,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,342.5,0,2874.75,2027.875,0
1706,주중,동해선,2025-03-01,17,1,16,1,0,0,17756.75,0,0,0,0,0,0,0.52646015,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,342.5,0,2874.75,2027.875,0
1707,주중,동해선,2025-04-01,18,0,18,0,0,0,15783.77778,0,0,0,0,0,0,0.521448505,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,304.4444444,0,2555.333333,1802.555556,0
1708,주중,동해선,2025-05-01,17,2,15,2,0,0,18940.53333,0,0,0,0,0,0,0.797546157,0,0,0,0,0,0,0,0,38.4,0,0,0,0,0,0,0,0,0,365.3333333,0,3066.4,2163.066667,0
1709,주중,동해선,2025-06-01,17,0,17,0,0,0,16712.23529,0,0,0,0,0,0,0.609987945,0,0,0,0,0,0,0,0,33.88235294,0,0,0,0,0,0,0,0,0,322.3529412,0,2705.647059,1908.588235,0
1710,주중,동해선,2025-07-01,19,0,19,0,0,0,14953.05263,0,0,0,0,0,0,0.546297853,0,0,0,0,0,0,0,0,30.31578947,0,0,0,0,0,0,0,0,0,288.4210526,0,2420.842105,1707.684211,0
1711,주중,동해선,2025-08-01,16,0,16,0,0,0,17756.75,0,0,0,0,0,0,0.749356133,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,342.5,0,2874.75,2027.875,0
1712,주중,동해선,2025-09-01,18,0,18,0,0,0,15783.77778,0,0,0,0,0,0,0.56028572,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,304.4444444,0,2555.333333,1802.555556,0
1713,주중,동해선,2025-10-01,18,3,15,3,2,0,18940.53333,0,0,0,0,0,0,0.775961105,0,0,0,0,0,0,0,0,38.4,0,0,0,0,0,0,0,0,0,365.3333333,0,3066.4,2163.066667,0
1714,주중,동해선,2025-11-01,16,0,16,0,0,0,17756.75,0,0,0,0,0,0,0.672580512,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,342.5,0,2874.75,2027.875,0
1715,주중,동해선,2025-12-01,19,1,18,1,0,0,15783.77778,0,0,0,0,0,0,0.57306441,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,304.4444444,0,2555.333333,1802.555556,0
1716,주중,전라선,2015-01-01,17,1,16,1,0,155.25,6935.3125,6096.875,29538.30432,2753.248069,25878.53122,0.930644825,11.39976389,0.559972444,0,10.75,0,4.375,6.375,4.25,4.25,6.375,19.25,335.6357639,0,0,0,0,0,0,0,0,0,1381.9375,0,14737.75,245.625
1717,주중,전라선,2015-02-01,16,2,14,2,2,168,7513.857143,7459.785714,31728.81756,2931.543688,31314.56888,1.125576659,12.37072101,0.672749267,0,11,1.285714286,4.142857143,5.571428571,4.571428571,4.571428571,6.857142857,21,403.2083333,0,0,0,0,0,0,0,0,0,1899,0,18590.14286,716
1718,주중,전라선,2015-03-01,18,0,18,0,0,144,6414,4815.055556,27970.91592,2565.856603,20991.23272,0.750710252,10.90110147,0.446985156,0,10,0,4,6,4,4,6,18,267.5030864,0,0,0,0,0,0,0,0,0,1226.777778,0,12157.16667,175.1666667
1719,주중,전라선,2015-04-01,18,0,18,0,0,215.7777778,10478.72222,6767.111111,30148.70494,2549.995857,19474.12467,0.646570006,11.82429091,0.409337843,0,13.77777778,0,0.222222222,13.55555556,4,4,6,19.88888889,339.7521605,0,0,0,0,0,0,0,0,0,1306.388889,0,13369.22222,372
1720,주중,전라선,2015-05-01,16,2,14,2,0,251.4285714,12290.64286,9544.428571,34154.28132,2908.41513,26337.34442,0.885416577,13.42324798,0.561459376,0,16,0,0,16,4.571428571,4.571428571,6.857142857,22.85714286,477.2214286,0,0,0,0,0,0,0,0,0,1907.5,0,19129.78571,554
1721,주중,전라선,2015-06-01,18,0,18,0,0,220,10679.66667,5421.111111,30371.27547,2470.171353,15411.84688,0.507593455,12.29631069,0.312636411,0,14,0,0,14,4,4,6,20,271.0555556,0,0,0,0,0,0,0,0,0,991.3888889,0,10783.66667,86.77777778
1722,주중,전라선,2015-07-01,18,0,18,0,0,220,10732.66667,7430.777778,30317.05455,2528.286263,20946.89168,0.692237723,12.00287498,0.438063779,0,15.38888889,0,0,15.38888889,4,4,6,20,371.5388889,0,0,0,0,0,0,0,0,0,1179.5,0,12897.38889,95.83333333
1723,주중,전라선,2015-08-01,17,0,17,0,0,220,10953.35294,8787.647059,30620.84737,2616.857161,24542.49537,0.802017906,11.70903558,0.523268251,0,14.23529412,0,0,14.23529412,4,4,6,20,439.3823529,0,0,0,0,0,0,0,0,0,1450.294118,378.5882353,15479.94118,319.1764706
1724,주중,전라선,2015-09-01,18,1,17,1,1,236.7058824,11850.17647,8512.941176,32415.63038,2650.736516,23122.48857,0.753708019,12.95238226,0.470150964,0,15.41176471,1.647058824,0.470588235,13.29411765,4.235294118,4.235294118,6.352941176,21.64705882,413.2104278,0,0,0,0,0,0,0,0,0,1389.941176,0,15288.82353,589.2941176
1725,주중,전라선,2015-10-01,17,0,17,0,0,220,10983.47059,8344.941176,30501.14166,2533.845099,23160.11467,0.75926027,12.03996923,0.47846262,0,14.29411765,0,0,14.29411765,4,4,6,20,417.2470588,0,0,0,0,0,0,0,0,0,1319.176471,81.47058824,14264.76471,433.7647059
1726,주중,전라선,2015-11-01,17,0,17,0,0,220,10966.52941,7972.294118,30356.40183,2504.395171,22068.472,0.726938127,12.12187643,0.452436034,0,14.23529412,0,0,14.23529412,4,4,6,20,398.6147059,0,0,0,0,0,0,0,0,0,1206.529412,0,13411.82353,319
1727,주중,전라선,2015-12-01,19,0,19,0,0,220,10972.05263,8581,30349.56795,2518.941067,23674.42555,0.781679246,12.05357975,0.490095639,0,14.15789474,0,0,14.15789474,4,4,6,20,429.05,0,0,0,0,0,0,0,0,0,1270.421053,218.1052632,14477.52632,232.3157895
1728,주중,전라선,2016-01-01,16,0,16,0,0,220,11044,8435.4375,31391.19082,2602.064061,23986.29657,0.763802744,12.06442339,0.494004278,0,14.25,0,0,14.25,4,4,6,20,421.771875,0,0,0,0,0,0,0,0,0,1181.6875,0,13173.9375,222.3125
1729,주중,전라선,2016-02-01,17,2,15,2,2,252.5333333,12680.53333,11026.46667,35406.68729,2930.736953,30653.15608,0.981189572,13.69401254,0.631865711,0,16.26666667,2.8,0.4,13.06666667,4.533333333,4.533333333,6.8,23.06666667,538.8142424,0,0,0,0,0,0,0,0,0,2066.466667,0,18728.53333,397.0666667
1730,주중,전라선,2016-03-01,19,1,18,1,0,232.2222222,11657.55556,8000.055556,33077.00281,2684.148966,22648.22587,0.724380257,13.00784155,0.457772733,0,15.83333333,0,0,15.83333333,4.222222222,4.222222222,6.333333333,21.11111111,400.0027778,0,0,0,0,0,0,0,0,0,1226.111111,0,12872.88889,375.1666667
1731,주중,전라선,2016-04-01,16,0,16,0,0,220,11044,8346.6875,30897.28906,2563.311235,23342.65453,0.755766706,12.05250002,0.481397739,0,15,0,0,15,4,4,6,20,417.334375,0,0,0,0,0,0,0,0,0,1254.625,0,13111.5,306.5
1732,주중,전라선,2016-05-01,18,1,17,1,0,234.8235294,11779.05882,9752,32974.07059,2730.430785,27036.07111,0.873469389,12.78603696,0.559678514,0,16.35294118,0,0.235294118,16.11764706,4.235294118,4.235294118,6.352941176,21.41176471,479.8326203,0,0,0,0,0,0,0,0,0,1535,97.23529412,15679.29412,571.6470588
1733,주중,전라선,2016-06-01,18,1,17,1,0,232.9411765,11693.64706,9012.176471,32771.63299,2699.41025,25171.30492,0.816024671,12.85555638,0.517412226,0,15.94117647,0,0,15.94117647,4.235294118,4.235294118,6.352941176,21.17647059,450.6088235,0,0,0,0,0,0,0,0,0,1277.647059,0,13844.88235,183.1176471
1734,주중,전라선,2016-07-01,16,0,16,0,0,220,11044,8773.3125,31263.68458,2577.047449,24805.69279,0.794396279,12.1340397,0.509456412,0,14.8125,0,0,14.8125,4,4,6,20,438.665625,0,0,0,0,0,0,0,0,0,1172.75,0,12420.9375,268.4375
1735,주중,전라선,2016-08-01,19,1,18,1,0,232.2222222,11657.55556,10371.66667,32976.55098,2775.025554,29310.13687,0.939122299,12.54699184,0.614781711,0,15.77777778,0,0,15.77777778,4.222222222,4.222222222,6.333333333,21.11111111,518.5833333,0,0,0,0,0,0,0,0,0,1546.444444,0,15554.61111,620.7777778
1736,주중,전라선,2016-09-01,17,2,15,2,2,255.7333333,12844.53333,10995.46667,35204.89159,2869.749383,29760.08538,0.959435772,13.90410051,0.604465859,0,16.33333333,2.8,0.4,13.13333333,4.533333333,4.533333333,6.8,23.46666667,524.0277778,0,0,0,0,0,0,0,0,0,1500.733333,0,16119.06667,472.1333333
1737,주중,전라선,2016-10-01,17,1,16,1,0,233.75,11734.25,10291.6875,32418.73297,2658.991867,28368.71805,0.931880433,12.95441494,0.579815348,0,15.5,0,0,15.5,4.25,4.25,6.375,21.25,514.584375,0,0,0,0,0,0,0,0,0,795.4375,0,13745.125,0
1738,주중,전라선,2016-11-01,18,0,18,0,0,204.4444444,10233.55556,9147,30187.76661,2500.733653,27005.67507,0.8952851,12.07172858,0.556223947,0,14.83333333,0,0,14.83333333,4,4,6,20,457.35,0,0,0,0,0,0,0,0,0,650.6666667,0,11825.38889,0
1739,주중,전라선,2016-12-01,17,0,17,0,0,306.3529412,15099.47059,11341.05882,28785.83229,2367.491634,21880.25138,0.759713715,12.16779464,0.4463976,0,13.47058824,0,0.470588235,13,4.705882353,4.705882353,7.411764706,25.64705882,442.5697479,0,0,0,0,0,0,0,0,0,1051.294118,1172.882353,10040.64706,65.29411765
1740,주중,전라선,2017-01-01,18,0,18,0,0,345.7777778,17008.22222,12707.83333,29296.87568,2425.872378,21903.70726,0.745301621,12.07824235,0.448234978,0,12.94444444,1.333333333,0.222222222,11.38888889,5,5,8,28,453.8511905,0,0,0,0,0,0,0,0,0,1340.277778,1964.666667,10197.05556,209.8333333
1741,주중,전라선,2017-02-01,16,0,16,0,0,344,16875,13057.75,28779.84342,2355.987638,22234.64726,0.773777791,12.21691829,0.450815103,0,12.375,0,0,12.375,5,5,8,28,466.3482143,0,0,0,0,0,0,0,0,0,1459.9375,2124.6875,10690.9375,140.125
1742,주중,전라선,2017-03-01,18,1,17,1,0,364.2352941,17902.11765,11873.17647,30575.78003,2474.912624,20258.04382,0.702254618,13.08158972,0.405981168,0,13.82352941,0,0,13.82352941,5.294117647,5.294117647,8.470588235,29.64705882,424.0420168,0,0,0,0,0,0,0,0,0,1180.823529,1030.352941,11052,258.0588235
1743,주중,전라선,2017-04-01,16,0,16,0,0,352,17422.4375,12340.3125,29298.14972,2372.847414,20745.76453,0.708298184,12.34700368,0.418619106,0,15.25,0,0,15.25,6,5,9,29,425.5280172,0,0,0,0,0,0,0,0,0,1153.5625,1034.75,10529.1875,133.25
1744,주중,전라선,2017-05-01,19,1,18,1,0,371.5555556,18491.66667,14832.61111,30704.98207,2514.739999,24595.89248,0.846989884,12.8965214,0.505256841,0,17.44444444,0,0,17.44444444,6.333333333,5.277777778,9.5,30.61111111,511.4693487,0,0,0,0,0,0,0,0,0,1647.611111,1324.111111,14581.16667,355.1111111
1745,주중,전라선,2017-06-01,17,1,16,1,0,374,18688.3125,13342.5625,31210.46317,2504.757991,22271.87202,0.758795315,13.24104262,0.445733863,0,18.4375,0,0,18.4375,6.375,5.3125,9.5625,30.8125,460.0883621,0,0,0,0,0,0,0,0,0,1247.5,1093.1875,11923.875,249.125
1746,주중,전라선,2017-07-01,17,0,17,0,0,352,17594.47059,12442.35294,29821.32786,2401.228326,21082.1969,0.707295309,12.42515026,0.424252616,0,16.88235294,0,0,16.88235294,6,5,9,29,429.0466531,0,0,0,0,0,0,0,0,0,1053.117647,985,10626,151.4705882
1747,주중,전라선,2017-08-01,19,1,18,1,0,371.5555556,18550.22222,15287.61111,31243.95115,2601.681338,25775.35953,0.870158472,12.68295166,0.535808064,0,17.77777778,0,0,17.77777778,6.333333333,5.277777778,9.5,30.61111111,527.1590038,0,0,0,0,0,0,0,0,0,1453.277778,1229,13579.27778,249.3888889
1748,주중,전라선,2017-09-01,16,0,16,0,0,352,17689.8125,12641.75,29234.65918,2337.795565,20885.68245,0.714546643,12.5059289,0.416057327,0,15.8125,0,0,15.8125,6,5,9,29,435.9224138,0,0,0,0,0,0,0,0,0,1077.8125,932.5,10530.1875,207.1875
1749,주중,전라선,2017-10-01,18,4,14,4,3,472.8571429,23815.92857,20693.78571,38064.15539,3077.008405,32535.87623,1.097867674,15.91175007,0.663870549,0,20.42857143,6.214285714,0.571428571,13.64285714,7.714285714,6.785714286,11.92857143,37.64285714,703.58711,0,0,0,0,0,0,0,0,0,1977.357143,1492.142857,17416.85714,842.3571429
1750,주중,전라선,2017-11-01,18,0,18,0,0,352,17735,13757.55556,29174.72636,2324.511222,22632.84388,0.775729029,12.55136239,0.449417942,0,14.61111111,0,0,14.61111111,6,5,9,29,474.3984674,0,0,0,0,0,0,0,0,0,1164,1000.166667,10671.16667,199.7222222
1751,주중,전라선,2017-12-01,16,1,15,1,0,373.6,18800.13333,15501.6,31233.46496,2499.819126,25668.07942,0.878190903,13.33236482,0.512738534,0,14.06666667,0,0.133333333,13.93333333,5.933333333,5.4,9.2,30.53333333,541.4791626,0,0,0,0,0,0,0,0,0,1272.6,1046.333333,12419.86667,143.2
