,전체주중주말,주운행선,운행년월,일수,주말수,주중수,공휴일수,명절수,공급차량수,공급좌석합계수,승차인원수,1인당단가,1인당거리,1좌석당단가,좌석회전율,1키로당단가,승차율,관광,일반,대수송,임시,확정,시발역,종착역,시발종착역,열차운행횟수,1열차당승차인원,정부대응정도,접종시작자수,확진자수,접종완료자수,코로나진행정도,사망자수,격리된자수,국가이동제한정도
1092,주말,전라선,2018-01-01,12,12,0,0,0,380.0,19405.0,18977.0,28756.202824132255,2390.344891019575,28112.56351662094,0.9778582691274842,12.03291170308583,0.5977722248415218,0.0,15.25,0.0,0.0,15.25,6.0,6.0,10.0,30.0,632.5666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,주말,전라선,2018-02-01,12,12,0,2,2,370.0,18860.0,19431.666666666668,29057.145990002395,2405.819667097888,29894.987049310712,1.030311063980205,12.080348242379538,0.6377908599228831,0.0,14.833333333333334,3.5,1.5,9.833333333333334,5.0,5.0,8.0,30.0,647.7222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,주말,전라선,2018-03-01,14,14,0,0,0,380.0,19397.5,20263.64285714286,28319.748660394744,2342.1307579906393,29559.51962603585,1.044597618848014,12.093413050503996,0.6299366811722936,0.0,13.571428571428571,0.0,0.35714285714285715,13.214285714285714,5.0,5.0,8.0,30.0,675.4547619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,주말,전라선,2018-04-01,13,13,0,0,0,380.0,19448.076923076922,22525.30769230769,28358.47622591396,2369.599061030317,32829.63728849191,1.158175375889755,11.968777584417024,0.7064674920641647,0.0,16.076923076923077,0.0,0.15384615384615385,15.923076923076923,5.0,5.0,8.0,30.0,750.8435897435897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096,주말,전라선,2018-05-01,12,12,0,1,0,380.0,19524.583333333332,24164.166666666668,27782.78700061412,2332.201156023201,34338.183586443214,1.2376489179937396,11.914859164264884,0.7429968285643151,0.0,18.666666666666668,0.0,0.0,18.666666666666668,5.0,5.0,8.0,30.0,805.4722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,주말,전라선,2018-06-01,14,14,0,0,0,380.0,19510.0,21136.85714285714,28560.35373576977,2359.619538078969,30931.84862707769,1.0833858094749946,12.107533679095775,0.6581640459999478,0.0,18.428571428571427,0.0,0.0,18.428571428571427,5.0,5.0,8.0,30.0,704.5619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,주말,전라선,2018-07-01,13,13,0,0,0,380.0,19274.30769230769,20193.53846153846,29225.52417540919,2411.5202267620184,30610.4303718366,1.0476829106595056,12.122632990747885,0.6504475435459605,0.0,17.153846153846153,0.0,0.0,17.153846153846153,5.0,5.0,8.0,30.0,673.1179487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099,주말,전라선,2018-08-01,13,13,0,0,0,380.0,19268.923076923078,20445.76923076923,29515.37371982175,2458.4144524407234,31308.765961861653,1.0611140357875526,12.010598554277372,0.6720646669702071,0.0,16.846153846153847,0.0,0.0,16.846153846153847,5.0,5.0,8.0,30.0,681.5256410256411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,주말,전라선,2018-09-01,14,14,0,1,1,396.0,20027.0,21031.571428571428,29228.898620309898,2391.389194596845,30673.775740181765,1.0503678518598862,12.22445307683728,0.6444416524700305,0.0,17.714285714285715,2.7857142857142856,1.5714285714285714,13.357142857142858,5.0,5.0,8.0,32.0,657.2366071428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101,주말,전라선,2018-10-01,12,12,0,0,0,396.0,20032.833333333332,24042.916666666668,28723.408737143574,2379.6512413076985,34430.303920993145,1.200132006359271,12.071870185425508,0.7325022924136193,0.0,18.833333333333332,0.0,2.0,16.833333333333332,5.0,5.0,8.0,32.0,751.3411458333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,주말,전라선,2018-11-01,13,13,0,0,0,396.0,20043.153846153848,24964.076923076922,28377.879679435748,2348.6999735420477,35333.614575356056,1.2453963444050018,12.084344835175475,0.7509005654315086,0.0,18.923076923076923,0.0,2.0,16.923076923076923,5.0,5.0,8.0,32.0,780.1274038461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,주말,전라선,2018-12-01,14,14,0,0,0,396.0,20032.0,22737.35714285714,28945.52503633057,2407.9154636554927,32832.697619111445,1.1350482036237555,12.026910751254473,0.7009623805476525,0.0,19.071428571428573,0.0,2.0,17.071428571428573,5.0,5.0,8.0,32.0,710.5424107142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,주말,전라선,2019-01-01,12,12,0,0,0,396.0,20067.833333333332,20275.0,29155.64738566821,2417.628065613998,29446.1825976019,1.0103546269746164,12.061149995606614,0.6266146502119762,0.0,17.083333333333332,0.0,0.0,17.083333333333332,5.0,5.0,8.0,32.0,633.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,주말,전라선,2019-02-01,12,12,0,0,0,396.0,20041.583333333332,20414.0,29485.587951361213,2435.11941623428,30002.101150056696,1.018507312648851,12.110458541813168,0.6361928363225416,0.0,15.916666666666666,3.25,0.0,12.666666666666666,5.0,5.0,8.0,32.0,637.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106,주말,전라선,2019-03-01,15,15,0,1,0,396.0,20048.0,22270.2,28652.552532694892,2378.443426638015,31822.385220964807,1.11085900999656,12.053365898031286,0.6788289256790268,0.0,17.266666666666666,0.0,0.0,17.266666666666666,5.0,5.0,8.0,32.0,695.94375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,주말,전라선,2019-04-01,12,12,0,0,0,396.0,20090.083333333332,24175.416666666668,28399.74408513904,2368.2855738296453,34154.04716647256,1.2033294899236113,11.992391793324197,0.7310221621099707,0.0,18.0,0.0,0.0,18.0,5.0,5.0,8.0,32.0,755.4817708333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,주말,전라선,2019-05-01,13,13,0,2,0,396.0,20090.69230769231,24793.30769230769,27932.976546934628,2333.4328174715433,34440.102797901985,1.2340553251583428,11.972119887331482,0.7390455445822821,0.0,17.23076923076923,0.0,0.0,17.23076923076923,5.0,5.0,8.0,32.0,774.7908653846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,주말,전라선,2019-06-01,14,14,0,0,0,396.0,20050.285714285714,22440.0,28732.326320924483,2390.114142804642,32142.58725924862,1.1191686004296548,12.024970397780162,0.6864335757947602,0.0,17.285714285714285,0.0,0.0,17.285714285714285,5.0,5.0,8.0,32.0,701.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,주말,전라선,2019-07-01,12,12,0,0,0,396.0,20055.166666666668,21408.583333333332,29602.439756448886,2415.1114859099816,31558.00612625832,1.06738770305829,12.25891007481165,0.6612131952572934,0.0,17.083333333333332,0.0,0.0,17.083333333333332,5.0,5.0,8.0,32.0,669.0182291666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,주말,전라선,2019-08-01,14,14,0,0,0,396.0,20057.785714285714,22523.928571428572,29718.113620873854,2469.075667599324,33363.734264561135,1.1229684485316358,12.039370002455325,0.711651713292358,0.0,17.357142857142858,0.0,0.0,17.357142857142858,5.0,5.0,8.0,32.0,703.8727678571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,주말,전라선,2019-09-01,13,13,0,2,2,398.46153846153845,20226.23076923077,22264.0,29421.831318817225,2372.1982465549513,32282.000681462698,1.1007278511585965,12.403539514374684,0.6693372022728117,0.0,17.307692307692307,3.0,0.9230769230769231,13.384615384615385,5.0,5.0,8.0,32.30769230769231,689.2221500234427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,주말,전라선,2019-10-01,12,12,0,0,0,401.3333333333333,20317.833333333332,24638.166666666668,28329.290346390302,2330.733365822075,34320.57300392823,1.2117255331798413,12.155559060800618,0.7254936791791158,0.0,19.916666666666668,0.0,2.25,17.666666666666668,5.0,5.0,8.0,32.666666666666664,754.0474191631687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114,주말,전라선,2019-11-01,14,14,0,0,0,375.42857142857144,19029.785714285714,24748.0,28190.44937546752,2290.8183671753663,36785.08549393894,1.305814768276247,12.306528687827266,0.7624538139578506,0.0,19.071428571428573,0.0,2.2857142857142856,16.785714285714285,4.785714285714286,4.785714285714286,7.571428571428571,30.5,815.7457005688926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115,주말,전라선,2019-12-01,13,13,0,0,0,398.7692307692308,20212.384615384617,24576.46153846154,28562.919788463256,2333.123738419702,34689.206487695126,1.215411810258708,12.245410837277841,0.725895037720198,0.0,19.53846153846154,0.0,2.1538461538461537,17.384615384615383,4.923076923076923,4.923076923076923,7.846153846153846,32.53846153846154,755.2306299014078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,주말,전라선,2020-01-01,13,13,0,3,3,402.7692307692308,20400.846153846152,22708.153846153848,29281.858800241203,2385.4292040093587,32548.951651962474,1.112156598504091,12.275525615524653,0.6809845481670274,0.0,16.384615384615383,3.0,0.0,13.384615384615385,5.0,5.0,8.0,32.84615384615385,690.8534476276412,1.0007692307692309,0.0,1.3846153846153846,0.0,0.21384615384615382,0.0,1.1446153846153846,0.0
1117,주말,전라선,2020-02-01,13,13,0,0,0,402.15384615384613,20355.846153846152,14297.076923076924,30762.858002849407,2423.211369909682,21578.95664862508,0.7039257318945958,12.695443732599308,0.438048090935263,0.0,18.153846153846153,0.0,0.0,18.153846153846153,5.0,5.0,8.0,32.76923076923077,437.9217212262753,30.928461538461537,0.0,531.6153846153846,0.0,36.04,3.0,35.34615384615385,2.5384615384615383
1118,주말,전라선,2020-03-01,13,13,0,1,0,396.0,20017.0,8214.76923076923,30463.250952452767,2347.201568109775,12489.1354094122,0.4122499305720263,12.976562613975206,0.24649263210663155,0.0,17.846153846153847,0.0,0.0,17.846153846153847,4.846153846153846,4.846153846153846,7.6923076923076925,32.38461538461539,255.39858702334985,54.48846153846154,0.0,7978.153846153846,0.0,62.89538461538462,85.23076923076923,60.62153846153846,3.0
1119,주말,전라선,2020-04-01,12,12,0,0,0,377.3333333333333,19067.75,10880.666666666666,30129.166885474177,2338.1909366817263,17132.842794307202,0.5699111570236829,12.883603069681484,0.3350278595482918,0.0,16.833333333333332,0.0,0.0,16.833333333333332,4.333333333333333,4.333333333333333,6.666666666666667,31.333333333333332,347.6624663978494,65.92916666666666,0.0,10502.5,0.0,69.98583333333333,215.66666666666666,68.20416666666667,3.0
1120,주말,전라선,2020-05-01,15,15,0,0,0,380.53333333333336,19174.666666666668,15720.866666666667,30073.107145635182,2395.0828264943093,24634.313350282675,0.8190724564997441,12.5595964184209,0.49360052117856756,0.0,17.666666666666668,0.0,0.4,17.266666666666666,4.333333333333333,4.333333333333333,6.666666666666667,31.733333333333334,495.2080325311943,52.55,0.0,11074.8,0.0,45.092,261.06666666666666,52.916000000000004,3.0
1121,주말,전라선,2020-06-01,12,12,0,1,0,395.3333333333333,19974.666666666668,16076.333333333334,29988.226395256253,2375.1994308431754,24109.880826979435,0.8057071704296345,12.624213011265333,0.4882902360387653,0.0,18.333333333333332,0.0,0.0,18.333333333333332,4.833333333333333,4.833333333333333,7.666666666666667,32.333333333333336,498.33491326332586,58.330000000000005,0.0,12243.583333333334,0.0,53.70250000000001,278.0,59.527499999999996,3.0
1122,주말,전라선,2020-07-01,13,13,0,0,0,400.3076923076923,20242.384615384617,16726.076923076922,29450.336081218873,2391.829068686332,24319.053498411457,0.8277673498663003,12.312911622861261,0.5079350434353693,0.0,18.846153846153847,0.0,0.0,18.846153846153847,5.0,5.0,8.0,32.53846153846154,515.7845614221326,51.98076923076923,0.0,13654.384615384615,0.0,53.52461538461539,292.0769230769231,52.26307692307692,3.0
1123,주말,전라선,2020-08-01,14,14,0,1,0,402.85714285714283,20427.785714285714,14441.142857142857,29715.448286371316,2411.3258650972216,21048.6085327178,0.7086773348196883,12.331130945857527,0.4421011670105931,0.0,19.0,0.0,0.07142857142857142,18.928571428571427,5.0,5.0,8.0,32.857142857142854,441.15697363989585,51.82,0.0,16394.64285714286,0.0,53.24,309.0,52.08,3.0
1124,주말,전라선,2020-09-01,12,12,0,0,0,417.3333333333333,21108.25,11571.416666666666,29033.9259763907,2251.300778981025,15908.961633894914,0.549518128096299,12.895873099091773,0.32180383143816815,0.0,21.0,0.0,0.0,21.0,6.0,6.0,10.0,34.666666666666664,335.27943121693124,50.0,0.0,22475.0,0.0,49.9975,369.25,50.0025,2.0
1125,주말,전라선,2020-10-01,14,14,0,3,1,415.42857142857144,21031.5,16165.07142857143,29613.211603574797,2324.8521776416087,22606.8815037316,0.7683763312402773,12.737334358450132,0.46291260543066387,0.0,18.714285714285715,2.7857142857142856,0.0,15.928571428571429,5.785714285714286,5.785714285714286,9.571428571428571,34.42857142857143,469.3479176519092,55.02214285714285,0.0,25173.785714285714,0.0,57.34142857142857,442.14285714285717,55.74071428571428,2.0
1126,주말,전라선,2020-11-01,13,13,0,0,0,417.53846153846155,21134.76923076923,17990.923076923078,28812.149527743502,2295.6782573838036,24479.94845571734,0.8521278572493117,12.55143816489735,0.5089897699610894,0.0,18.846153846153847,0.0,0.0,18.846153846153847,6.0,6.0,10.0,34.69230769230769,519.6813464313465,53.182307692307695,0.0,29860.69230769231,0.0,52.885384615384616,497.6923076923077,53.642307692307696,2.0
1127,주말,전라선,2020-12-01,12,12,0,1,0,417.3333333333333,21128.916666666668,9986.75,28654.860882503697,2232.282935274001,13532.568253162912,0.4737822880342008,12.837904785457297,0.27468756176965453,0.0,20.333333333333332,0.0,0.0,20.333333333333332,6.0,6.0,10.0,34.666666666666664,289.2800204425204,57.9425,0.0,46657.333333333336,0.0,61.3425,652.5,59.080000000000005,2.25
1128,주말,전라선,2021-01-01,15,15,0,1,0,414.1333333333333,20989.333333333332,10003.733333333334,28501.17883161201,2195.7598071377984,13516.614531714262,0.47680043934080923,12.980095760841113,0.27015911852915386,0.0,18.933333333333334,0.0,0.0,18.933333333333334,5.0,5.0,8.0,34.266666666666666,292.24838093595207,60.15933333333333,0.0,71508.46666666666,0.0,63.42733333333333,1220.2666666666667,65.182,3.0
1129,주말,전라선,2021-02-01,12,12,0,2,2,419.3333333333333,21224.0,13625.166666666666,29165.26163130158,2269.573152458074,18730.97491010943,0.6429622540916646,12.850924498039346,0.37965894821819135,0.0,17.25,3.75,0.0,13.5,5.0,5.0,8.0,34.916666666666664,391.52454304954307,61.044999999999995,10170.5,85259.66666666667,2894.3333333333335,63.89000000000001,1537.25,66.19250000000001,3.0
1130,주말,전라선,2021-03-01,12,12,0,0,0,417.3333333333333,21116.0,16401.583333333332,28881.690752241502,2237.3685386652587,22436.564642832727,0.7780135735446686,12.908582905256528,0.45191977160926533,0.0,18.0,0.0,0.0,18.0,5.0,5.0,8.0,34.666666666666664,474.5560786435786,60.1025,619207.9166666666,97107.75,20989.666666666668,58.330000000000005,1681.1666666666667,65.1175,3.0
1131,주말,전라선,2021-04-01,13,13,0,0,0,416.3076923076923,21074.076923076922,17801.923076923078,29458.159932238384,2290.977724541227,24860.677570695676,0.8457500940948888,12.856352080072961,0.502793943025287,0.0,18.46153846153846,0.0,0.0,18.46153846153846,5.0,5.0,8.0,34.53846153846154,516.736951936952,61.04,1593666.7692307692,112751.76923076923,121678.76923076923,58.33,1784.6153846153845,66.19,3.0
1132,주말,전라선,2021-05-01,14,14,0,0,0,418.2857142857143,21171.0,18780.928571428572,29137.3267816937,2271.2440263457825,25836.094461242177,0.8876117057442724,12.82813858617953,0.5233832355481554,0.0,18.357142857142858,0.0,0.0,18.357142857142858,5.0,5.0,8.0,34.785714285714285,540.6971655328798,57.019999999999996,3980616.8571428573,132231.2142857143,1203500.857142857,51.19,1902.7142857142858,61.59571428571428,2.142857142857143
1133,주말,전라선,2021-06-01,12,12,0,1,0,417.3333333333333,21209.416666666668,19069.083333333332,29058.078562806404,2274.5166505281545,26122.112651069754,0.8997124029151484,12.776347694136296,0.5314600077707168,0.0,18.333333333333332,0.0,0.0,18.333333333333332,5.0,5.0,8.0,34.666666666666664,550.999044011544,56.35,12255009.416666666,149535.75,3472867.0833333335,50.0,1993.0,60.830000000000005,2.0
1134,주말,전라선,2021-07-01,14,14,0,0,0,417.14285714285717,21231.285714285714,15580.642857142857,28969.372727219197,2265.1313725253076,21257.224288910224,0.7353141131615033,12.78901164968255,0.4322615971063633,0.0,18.428571428571427,0.0,0.0,18.428571428571427,5.0,5.0,8.0,34.642857142857146,451.48085446299734,52.32714285714286,16365378.57142857,177306.92857142858,6253481.142857143,43.712857142857146,2056.0714285714284,56.23571428571429,2.0
1135,주말,전라선,2021-08-01,13,13,0,1,0,449.53846153846155,23045.53846153846,16008.076923076924,29478.20917606977,2303.6763304373408,20475.588029016042,0.6956807512735536,12.796392871265653,0.41387225748013157,0.0,24.153846153846153,0.0,0.0,24.153846153846153,5.0,5.0,8.0,38.69230769230769,414.83196865504556,58.91461538461538,23916661.692307692,227662.38461538462,10555614.923076924,50.78692307692308,2185.3846153846152,63.75846153846154,2.0
1136,주말,전라선,2021-09-01,12,12,0,0,0,450.0,23052.5,16288.333333333334,28926.522778405775,2226.699930709087,20443.054228185745,0.7072593709027117,12.990556699308556,0.40698912836974793,0.0,20.583333333333332,5.0,0.0,15.583333333333334,5.0,5.0,8.0,38.75,421.13578915453917,57.8125,34218073.916666664,280027.9166666667,20657644.583333332,48.1475,2382.8333333333335,62.4975,2.0
1137,주말,전라선,2021-10-01,15,15,0,2,0,449.3333333333333,22892.666666666668,20798.8,28911.05220048231,2263.107850499237,26253.666454926886,0.908736758131631,12.773710304249796,0.5314101485274846,0.0,21.733333333333334,0.0,0.0,21.733333333333334,5.0,5.0,8.0,38.666666666666664,538.277802032802,57.29,40214906.46666667,341611.3333333333,32836753.666666668,47.22,2669.0,61.9,2.0
1138,주말,전라선,2021-11-01,12,12,0,0,0,449.3333333333333,22903.25,24749.083333333332,28599.442599775237,2250.1524967125965,30900.193623892486,1.0807879743040432,12.70976566242963,0.6285521278857302,0.0,21.25,0.0,0.0,21.25,5.0,5.0,8.0,38.666666666666664,640.4578944328945,56.9,41850665.166666664,407780.0833333333,40030858.166666664,46.52916666666667,3220.0,61.46083333333333,2.0833333333333335
1139,주말,전라선,2021-12-01,13,13,0,1,0,448.3076923076923,22861.615384615383,21057.153846153848,28708.255403257524,2252.078754055651,26450.867238227707,0.9221029316301685,12.746989266881606,0.5367045681312216,0.0,21.23076923076923,0.0,0.0,21.23076923076923,5.0,5.0,8.0,38.53846153846154,547.5569233434618,58.473076923076924,43084706.76923077,547696.0,41681750.92307692,49.323846153846155,4599.846153846154,63.25846153846154,3.0
1140,주말,전라선,2022-01-01,14,14,0,1,0,432.57142857142856,22024.64285714286,17270.35714285714,29066.485767134986,2261.7806987005547,22956.487234134715,0.7908093804873281,12.85244990544084,0.4635875110327592,0.0,19.214285714285715,4.285714285714286,0.0,14.928571428571429,5.0,5.0,8.0,36.57142857142857,480.09297164118595,59.38,44208647.64285714,716952.3571428572,43182113.571428575,50.93,6305.357142857143,64.29,3.0
1141,주말,전라선,2022-02-01,12,12,0,0,0,449.3333333333333,22895.833333333332,16785.416666666668,29482.028245892867,2295.614857768203,21604.384848598507,0.7340608123604629,12.841349476075074,0.4350013958368657,0.0,20.5,0.0,0.0,20.5,5.0,5.0,8.0,38.666666666666664,435.1252281127281,57.03,44463968.916666664,1826280.0,43955535.083333336,46.762499999999996,7329.25,61.607499999999995,2.0
1142,주말,전라선,2022-03-01,12,12,0,0,0,449.3333333333333,22890.666666666668,17342.75,29112.76297848755,2238.853142569607,22036.599209022435,0.7588528531119539,13.001140957029918,0.4385265338337609,0.0,20.166666666666668,0.0,0.0,20.166666666666668,5.0,5.0,8.0,38.666666666666664,449.85961105336105,53.65,44585791.416666664,8023070.833333333,44124486.25,40.74,11664.25,57.74,2.0
1143,주말,전라선,2022-04-01,14,14,0,0,0,449.14285714285717,22890.0,23681.285714285714,28608.195216165805,2237.1326118001425,29560.920530966134,1.0349222208685904,12.786038439712343,0.5976118492439835,0.0,19.5,0.0,0.0,19.5,5.0,5.0,8.0,38.642857142857146,613.4897782397783,48.81071428571429,44665885.428571425,15820267.57142857,44195678.928571425,32.143571428571434,20363.071428571428,52.21142857142858,2.0
1144,주말,전라선,2022-05-01,13,13,0,1,0,449.53846153846155,22891.30769230769,28422.076923076922,27561.27908413038,2197.8690132451406,34212.88946372547,1.2414064317371716,12.540333832505683,0.7050999575037055,0.0,19.53846153846154,0.0,0.0,19.53846153846154,5.0,5.0,8.0,38.69230769230769,734.6332746948132,40.10000000000001,44699978.307692304,17795517.769230768,44233048.384615384,16.67,23726.76923076923,42.26,2.0
1145,주말,전라선,2022-06-01,12,12,0,0,0,449.3333333333333,22905.833333333332,27121.166666666668,28102.37857336541,2248.4682700732333,33259.178977329095,1.183985275409941,12.498296201289284,0.6876700876069209,0.0,20.0,0.0,0.0,20.0,5.0,5.0,8.0,38.666666666666664,701.6621347308848,38.410000000000004,44713209.833333336,18246786.166666668,44275860.5,14.585,24397.25,40.33,1.25
1146,주말,전라선,2022-07-01,15,15,0,0,0,449.3333333333333,22896.8,26075.133333333335,28735.674632237835,2303.834308828683,32723.38990387571,1.1394643644442908,12.474783778207772,0.6784313860823403,0.0,20.133333333333333,0.0,0.0,20.133333333333333,5.0,5.0,8.0,38.666666666666664,675.1440413490413,37.501999999999995,44723588.2,18924574.133333333,44299308.46666667,13.890000000000002,24774.466666666667,38.576,1.0
1147,주말,전라선,2022-08-01,12,12,0,0,0,449.3333333333333,22678.833333333332,25558.25,29197.063226215745,2349.9271622257033,32889.985298012085,1.1272451924705578,12.425044368125265,0.6843502016840507,0.0,19.0,0.0,0.0,19.0,5.0,5.0,8.0,38.666666666666664,661.5136997574498,41.67,44738359.25,21750492.833333332,44313431.916666664,13.89,25872.666666666668,40.48,1.0
1148,주말,전라선,2022-09-01,13,13,0,3,3,450.7692307692308,22725.46153846154,26447.46153846154,28231.039372880678,2232.0237761379717,32826.85760840312,1.163953766983275,12.646565150415897,0.6711207413704794,0.0,17.076923076923077,3.6923076923076925,0.0,13.384615384615385,5.0,5.0,8.0,38.84615384615385,681.2153499653499,41.54923076923077,44747606.84615385,24193013.846153848,44323024.76923077,13.889999999999999,27706.153846153848,40.342307692307685,1.0
1149,주말,전라선,2022-10-01,14,14,0,1,0,450.2857142857143,22731.285714285714,29212.5,27852.399324601665,2225.1876896194694,35752.519083271385,1.2847293048332118,12.515164890729086,0.7382364740343724,0.0,18.285714285714285,0.0,0.0,18.285714285714285,5.0,5.0,8.0,38.785714285714285,753.0485731610731,36.75714285714286,44753389.21428572,25170462.57142857,44333692.78571428,11.11,28853.214285714286,34.86,0.0
1150,주말,전라선,2022-11-01,12,12,0,0,0,449.3333333333333,22705.333333333332,29211.5,27681.72338976462,2204.356549491528,35609.6720283854,1.286549732074257,12.557594430644128,0.733002230344224,0.0,18.833333333333332,0.0,0.0,18.833333333333332,5.0,5.0,8.0,38.666666666666664,755.7376472626473,36.46,44759142.5,26374660.166666668,44341570.0,11.11,29858.833333333332,34.52,0.0
1151,주말,전라선,2022-12-01,14,14,0,1,0,449.14285714285717,22710.928571428572,27013.071428571428,28106.81187580361,2226.805171506862,33387.656270708496,1.1897720264667861,12.622517191071584,0.6839854406496017,0.0,19.5,0.0,0.0,19.5,5.0,5.0,8.0,38.642857142857146,699.490526928027,36.46,44765866.428571425,28122188.14285714,44348463.428571425,11.11,31377.64285714286,34.52,0.0
1152,주말,전라선,2023-01-01,13,13,0,3,2,450.15384615384613,22729.69230769231,25831.615384615383,28603.277995983928,2281.998301397073,32484.093179477008,1.1363619686776614,12.53435739304304,0.6700729965767926,0.0,17.53846153846154,3.6923076923076925,0.0,13.846153846153847,5.0,5.0,8.0,38.76923076923077,666.4848486060024,0.0,44772112.0,29808035.384615384,44355433.384615384,0.0,32976.0,0.0,0.0
1153,주말,전라선,2023-02-01,12,12,0,0,0,449.3333333333333,22675.916666666668,27781.666666666668,28055.104378590037,2257.1722113845867,34350.06249470895,1.2255381489427377,12.42915143717824,0.7147411938979659,0.0,17.833333333333332,0.0,0.0,17.833333333333332,5.0,5.0,8.0,38.666666666666664,719.0492521367522,0.0,44776618.583333336,30380009.916666668,44361323.5,0.0,33780.833333333336,0.0,0.0
1154,주말,전라선,2023-03-01,13,13,0,0,0,448.3076923076923,22628.23076923077,27354.53846153846,27792.587833190046,2206.780666297843,33584.072450774205,1.2092164758808492,12.592412923352509,0.6890516872844361,0.0,18.076923076923077,0.0,0.0,18.076923076923077,5.0,5.0,8.0,38.53846153846154,710.413218988219,0.0,10333718.461538462,7052263.0,10237923.076923076,0.0,7851.846153846154,0.0,0.0
1155,주말,전라선,2023-04-01,14,14,0,0,0,450.2857142857143,22722.428571428572,29115.214285714286,28038.22819349878,2242.2966672912307,35909.402644288275,1.2815967228040355,12.502688549005313,0.7416517264870175,0.0,17.857142857142858,0.0,0.0,17.857142857142858,5.0,5.0,8.0,38.785714285714285,751.1595114345115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,주말,전라선,2023-05-01,12,12,0,2,0,449.3333333333333,22676.25,29528.083333333332,27557.463611504336,2224.4219557548845,35844.60762914486,1.3022672669305686,12.38818837110942,0.7473868777620534,0.0,17.583333333333332,0.0,0.0,17.583333333333332,5.0,5.0,8.0,38.666666666666664,764.016761954262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157,주말,전라선,2023-06-01,13,13,0,0,0,448.3076923076923,22621.076923076922,27832.76923076923,28096.178760357256,2238.463521836185,34552.726985301255,1.230296317688206,12.551680909798355,0.7111872084344102,0.0,19.153846153846153,0.0,0.0,19.153846153846153,5.0,5.0,8.0,38.53846153846154,722.3998507383124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1158,주말,전라선,2023-07-01,14,14,0,0,0,434.2857142857143,21924.0,25436.14285714286,28640.196011976375,2275.5619462478276,33345.23223503949,1.1660275387814172,12.58647403944593,0.6808836788704783,0.0,17.785714285714285,0.0,0.0,17.785714285714285,4.857142857142857,4.857142857142857,7.714285714285714,37.5,680.9470052070858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,주말,전라선,2023-08-01,12,12,0,0,0,449.3333333333333,22655.25,27717.666666666668,28599.7310824372,2295.1208075352915,34989.02880934063,1.2237881371554749,12.462285257688626,0.7252741269578301,0.0,17.833333333333332,0.0,0.0,17.833333333333332,5.0,5.0,8.0,38.666666666666664,717.3881107068606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,주말,전라선,2023-09-01,14,14,0,2,2,480.0,24643.85714285714,29261.428571428572,27624.09237051222,2183.387737825844,33089.89153355824,1.1978879945836243,12.654141242150805,0.6940469509766498,0.0,20.571428571428573,2.4285714285714284,0.0,18.142857142857142,5.0,5.0,8.0,38.57142857142857,772.2736787022502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1161,주말,전라선,2023-10-01,13,13,0,0,0,516.0,26468.923076923078,33138.61538461538,27550.1953255981,2194.524442316878,34461.02124794953,1.251955102137668,12.554567969457988,0.7342853330634386,0.0,18.384615384615383,1.3076923076923077,0.0,17.076923076923077,5.0,5.0,8.0,42.0,789.014652014652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
