,전체주중주말,주운행선,운행년월,일수,주말수,주중수,공휴일수,명절수,공급차량수,공급좌석합계수,승차인원수,1인당단가,1인당거리,1좌석당단가,좌석회전율,1키로당단가,승차율,관광,일반,일반/관광,대수송,임시,확정,시발역,종착역,시발종착역,열차운행횟수,1열차당승차인원,격리된자수,확진자수,접종시작자수,코로나진행정도,정부대응정도,사망자수,접종완료자수,국가이동제한정도,ITX-마음,ITX-새마을,누리로,무궁화호,새마을호
1429,주중,경부선,2024-02-01,17,1,16,1,1,32418.0,1707059.0,1897429.0,563202.9476604188,41347.89919874019,624943.3821476294,18.86945289231818,231.55902043092408,11.223183160039468,0.0,90.0,202.0,26.0,4.0,262.0,85.0,85.0,136.0,1971.0,16340.609258745924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53548.0,296755.0,1979.0,762237.0,1287.0
1430,주중,경부선,2024-03-01,16,0,16,0,0,29808.0,1569402.0,1463885.0,505912.5439418597,36653.6278413456,472471.6658783191,14.92489765016453,220.88064303689973,8.374306104008598,0.0,59.0,214.0,0.0,0.0,273.0,80.0,80.0,128.0,1816.0,12898.177375913812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30135.0,237661.0,2076.0,688442.0,286.0
1431,주중,경부선,2024-04-01,18,1,17,1,0,0.0,1765890.0,1786488.0,0.0,0.0,0.0,0.0,0.0,9.327693792956335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39020.0,287444.0,2491.0,789259.0,1447.0
1432,주중,경부선,2024-05-01,18,3,15,3,0,0.0,1766920.0,1887436.0,0.0,0.0,0.0,0.0,0.0,11.773250621411925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39020.0,287444.0,2491.0,789259.0,1447.0
1433,주중,경부선,2024-06-01,16,1,15,1,0,0.0,1766920.0,1656966.0,0.0,0.0,0.0,0.0,0.0,10.239747517350176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39020.0,287444.0,2491.0,789259.0,1447.0
1434,주중,경부선,2024-07-01,19,0,19,0,0,0.0,1766920.0,0.0,0.0,0.0,0.0,0.0,0.0,10.398277890814802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39020.0,287444.0,2491.0,789259.0,1447.0
1435,주중,경부선,2024-08-01,17,1,16,1,0,0.0,1766920.0,0.0,0.0,0.0,0.0,0.0,0.0,12.152845462550971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39020.0,287444.0,2491.0,789259.0,1447.0
1436,주중,경부선,2024-09-01,17,3,14,3,3,0.0,1766920.0,0.0,0.0,0.0,0.0,0.0,0.0,9.623908212169397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39020.0,287444.0,2491.0,789259.0,1447.0
1437,주중,경부선,2024-10-01,19,2,17,2,0,0.0,1766920.0,0.0,0.0,0.0,0.0,0.0,0.0,11.378012143857228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39020.0,287444.0,2491.0,789259.0,1447.0
1438,주중,경부선,2024-11-01,16,0,16,0,0,0.0,1766920.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933332918877758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39020.0,287444.0,2491.0,789259.0,1447.0
1439,주중,경부선,2024-12-01,18,1,17,1,0,0.0,1766920.0,0.0,0.0,0.0,0.0,0.0,0.0,10.10580284853253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39020.0,287444.0,2491.0,789259.0,1447.0
1440,주중,경부선,2025-01-01,18,4,14,4,3,0.0,1766920.0,0.0,0.0,0.0,0.0,0.0,0.0,10.806674174892258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39020.0,287444.0,2491.0,789259.0,1447.0
1441,주중,경부선,2025-02-01,16,0,16,0,0,0.0,1766920.0,0.0,0.0,0.0,0.0,0.0,0.0,11.223183160039468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39020.0,287444.0,2491.0,789259.0,1447.0
1442,주중,경부선,2025-03-01,17,1,16,1,0,0.0,1766920.0,0.0,0.0,0.0,0.0,0.0,0.0,8.374306104008598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39020.0,287444.0,2491.0,789259.0,1447.0
1443,주중,경부선,2025-04-01,18,0,18,0,0,0.0,1766920.0,0.0,0.0,0.0,0.0,0.0,0.0,9.327693792956335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39020.0,287444.0,2491.0,789259.0,1447.0
1444,주중,경부선,2025-05-01,17,3,14,3,0,0.0,1766920.0,0.0,0.0,0.0,0.0,0.0,0.0,11.773250621411925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39020.0,287444.0,2491.0,789259.0,1447.0
1445,주중,경부선,2025-06-01,17,0,17,0,0,0.0,1766920.0,0.0,0.0,0.0,0.0,0.0,0.0,10.239747517350176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39020.0,287444.0,2491.0,789259.0,1447.0
1446,주중,경부선,2025-07-01,19,0,19,0,0,0.0,1766920.0,0.0,0.0,0.0,0.0,0.0,0.0,10.398277890814802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39020.0,287444.0,2491.0,789259.0,1447.0
1447,주중,경부선,2025-08-01,16,0,16,0,0,0.0,1766920.0,0.0,0.0,0.0,0.0,0.0,0.0,12.152845462550971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39020.0,287444.0,2491.0,789259.0,1447.0
1448,주중,경부선,2025-09-01,18,0,18,0,0,0.0,1766920.0,0.0,0.0,0.0,0.0,0.0,0.0,9.623908212169397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39020.0,287444.0,2491.0,789259.0,1447.0
1449,주중,경부선,2025-10-01,18,3,15,3,2,0.0,1766920.0,0.0,0.0,0.0,0.0,0.0,0.0,11.378012143857228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39020.0,287444.0,2491.0,789259.0,1447.0
1450,주중,경부선,2025-11-01,16,0,16,0,0,0.0,1766920.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933332918877758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39020.0,287444.0,2491.0,789259.0,1447.0
1451,주중,경부선,2025-12-01,19,1,18,1,0,0.0,1766920.0,0.0,0.0,0.0,0.0,0.0,0.0,10.10580284853253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39020.0,287444.0,2491.0,789259.0,1447.0
1452,주중,경전선,2015-01-01,17,1,16,1,0,3952.0,193278.0,179608.0,589174.7499865375,45985.00253723363,548562.7155563547,15.822799150456953,217.83554906295112,9.632729060058582,0.0,187.0,0.0,0.0,0.0,187.0,85.0,85.0,136.0,314.0,9725.844444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65051.0,1938.0
1453,주중,경전선,2015-02-01,16,2,14,2,2,3908.0,192265.0,199164.0,555980.4528859266,43065.91220327912,573457.3169201282,16.487134156805578,206.57207044716498,10.04811255961946,0.0,179.0,0.0,36.0,0.0,143.0,80.0,80.0,128.0,306.0,10352.300505050505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70659.0,2997.0
1454,주중,경전선,2015-03-01,18,0,18,0,0,4212.0,205902.0,180115.0,618443.6253452927,47754.862324682384,542344.1935771534,15.780394887792925,233.10853214488645,9.419785770048392,0.0,198.0,0.0,0.0,0.0,198.0,90.0,90.0,144.0,334.0,9711.344444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73405.0,718.0
1455,주중,경전선,2015-04-01,18,0,18,0,0,3964.0,190931.0,203529.0,607824.5154325109,47543.11706491757,647821.8661073206,19.186514149634387,230.14705324669893,11.461290298727597,0.0,181.0,0.0,0.0,0.0,181.0,90.0,90.0,144.0,358.0,10230.616666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70259.0,3082.0
1456,주중,경전선,2015-05-01,16,2,14,2,0,3552.0,171494.0,188292.0,535182.1603202834,42002.07213663828,586240.5947926564,17.529865650190537,203.8768853018085,10.416448079004255,0.0,164.0,0.0,0.0,4.0,160.0,80.0,80.0,128.0,324.0,9277.391666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70782.0,3040.0
1457,주중,경전선,2015-06-01,18,0,18,0,0,3960.0,189492.0,163629.0,606078.9966726803,46397.56574062462,523635.9646690299,15.54286487811899,235.13243090819873,9.071402193658042,0.0,180.0,0.0,0.0,0.0,180.0,90.0,90.0,144.0,360.0,8181.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58981.0,1220.0
1458,주중,경전선,2015-07-01,18,0,18,0,0,3960.0,189581.0,193266.0,618020.7618594342,47430.54157546755,629946.3275295788,18.351170735005553,234.55925957908912,10.947838195767051,0.0,160.0,40.0,0.0,0.0,200.0,90.0,90.0,144.0,360.0,9663.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66133.0,3128.0
1459,주중,경전선,2015-08-01,17,0,17,0,0,3740.0,179343.0,194450.0,601818.7729762315,44918.414447276395,652435.0255663211,18.42861527943161,227.83341284943734,11.187082519857984,0.0,12.0,165.0,0.0,0.0,177.0,85.0,85.0,136.0,340.0,9722.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73938.0,4515.0
1460,주중,경전선,2015-09-01,18,1,17,1,1,4104.0,197614.0,210590.0,631535.9569933811,46393.704370633866,669913.3400344717,19.08038382688896,245.09034445822738,11.318959252672887,0.0,28.0,159.0,24.0,0.0,163.0,90.0,90.0,144.0,368.0,10240.716666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78696.0,3062.0
1461,주중,경전선,2015-10-01,17,0,17,0,0,3740.0,179375.0,196868.0,589183.9970700266,43296.136307288885,646286.696965455,18.65155186809266,231.3407204171998,10.906226412221066,0.0,6.0,168.0,0.0,0.0,174.0,85.0,85.0,136.0,340.0,9843.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72376.0,3652.0
1462,주중,경전선,2015-11-01,17,0,17,0,0,3740.0,179662.0,194341.0,590190.1425801038,43577.75915401946,638800.5952459661,18.38896446058706,230.23422859137173,10.82580789625169,0.0,4.0,168.0,0.0,0.0,172.0,85.0,85.0,136.0,340.0,9717.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65004.0,2433.0
1463,주중,경전선,2015-12-01,19,0,19,0,0,4180.0,200792.0,222981.0,658441.0363586853,48932.1111856447,730331.3564696427,21.096761212547147,255.6869042513754,12.470706129536548,0.0,8.0,187.0,0.0,0.0,195.0,95.0,95.0,152.0,380.0,11149.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72085.0,1568.0
1464,주중,경전선,2016-01-01,16,0,16,0,0,3520.0,170688.0,170791.0,575658.6922923612,43211.81136945614,576367.9446006749,16.00965504311961,213.14631825636542,9.931406773939152,0.0,10.0,156.0,0.0,0.0,166.0,80.0,80.0,128.0,320.0,8539.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55175.0,620.0
1465,주중,경전선,2016-02-01,17,2,15,2,2,4004.0,196680.0,213457.0,606818.9257503776,45577.75049731239,652074.47630602,18.273866571822733,226.35305385463832,11.289832034966224,0.0,67.0,138.0,36.0,9.0,160.0,85.0,85.0,136.0,358.0,10029.41923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72653.0,1153.0
1466,주중,경전선,2016-03-01,19,1,18,1,0,4180.0,206264.0,200140.0,675214.5507366433,50022.06132019549,655183.915806927,18.435887988209284,256.4445567058773,11.16319594956163,0.0,167.0,114.0,0.0,0.0,281.0,95.0,95.0,152.0,380.0,10007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74306.0,383.0
1467,주중,경전선,2016-04-01,16,0,16,0,0,3520.0,173696.0,178795.0,570011.2360614201,42416.042709738584,587213.4322955048,16.469694178334564,215.04294016585797,10.052173091972428,0.0,144.0,95.0,0.0,0.0,239.0,80.0,80.0,128.0,320.0,8939.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54499.0,1231.0
1468,주중,경전선,2016-05-01,18,1,17,1,0,3960.0,195408.0,206963.0,638536.5505152043,47613.25255217294,674692.7558032424,19.064388356669124,241.34621959154094,11.589360811485909,0.0,157.0,107.0,0.0,0.0,264.0,90.0,90.0,144.0,360.0,10348.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67349.0,2618.0
1469,주중,경전선,2016-06-01,18,1,17,1,0,3960.0,195408.0,204463.0,641992.113376934,47904.72859352668,670874.8195467944,18.834100957995577,241.19854633624794,11.526180079371816,0.0,159.0,108.0,0.0,0.0,267.0,90.0,90.0,144.0,360.0,10223.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64186.0,2355.0
1470,주중,경전선,2016-07-01,16,0,16,0,0,3520.0,173696.0,180010.0,573833.398442382,42881.6829275004,594545.4642593957,16.581613854089905,214.10640170520026,10.222262250792053,0.0,140.0,95.0,0.0,0.0,235.0,80.0,80.0,128.0,320.0,9000.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57035.0,1445.0
1471,주중,경전선,2016-08-01,19,1,18,1,0,4180.0,206264.0,219331.0,685058.4147547625,51463.81060281913,728068.5406226971,20.203666175386882,252.94885722052493,12.590320508511464,0.0,171.0,114.0,0.0,0.0,285.0,95.0,95.0,152.0,380.0,10966.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76897.0,3274.0
1472,주중,경전선,2016-09-01,17,2,15,2,2,4044.0,199850.0,214805.0,608602.7337154896,45353.989437473494,642184.4947373408,17.960194820883004,228.10880794897338,11.046143601769622,0.0,175.0,94.0,40.0,12.0,217.0,88.0,88.0,148.0,362.0,9894.665384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69983.0,1716.0
1473,주중,경전선,2016-10-01,17,1,16,1,0,3672.0,180778.0,195238.0,600718.6186098073,44713.883619711174,647853.8934549558,18.35978935489938,228.3568098496413,11.100896223262346,0.0,149.0,124.0,0.0,0.0,273.0,85.0,85.0,136.0,340.0,9761.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49933.0,0.0
1474,주중,경전선,2016-11-01,18,0,18,0,0,3856.0,189772.0,195952.0,633222.4158430863,47523.24998176136,653761.755660974,18.584839841629826,239.82982760158026,11.291148604862052,0.0,164.0,113.0,0.0,0.0,277.0,90.0,90.0,144.0,360.0,9797.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46166.0,0.0
1475,주중,경전선,2016-12-01,17,0,17,0,0,4904.0,243635.0,226000.0,572194.8538777067,42296.06013082622,540298.4523238401,16.02681048973023,230.1566618970301,9.459777447933636,0.0,58.0,206.0,0.0,8.0,256.0,97.0,109.0,184.0,383.0,10054.510476190477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40931.0,410.0
1476,주중,경전선,2017-01-01,18,0,18,0,0,6004.0,299166.0,259371.0,601905.6928221153,45026.25928735823,520450.27830585296,15.552907036424562,240.68161339733638,9.355836723676827,0.0,41.0,254.0,36.0,0.0,259.0,108.0,126.0,216.0,458.0,10144.417931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51159.0,970.0
1477,주중,경전선,2017-02-01,16,0,16,0,0,5082.0,253035.0,229991.0,532926.4585682973,39685.59810871422,483408.2278302924,14.522721444759137,214.87679605646673,8.681902071696392,0.0,5.0,261.0,0.0,0.0,266.0,96.0,111.0,191.0,399.0,9226.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55060.0,242.0
1478,주중,경전선,2017-03-01,18,1,17,1,0,5616.0,280080.0,218838.0,610556.005666944,44827.53421140777,477148.77338139206,14.06387467264265,245.09931748090858,8.260407170891266,0.0,20.0,254.0,0.0,0.0,274.0,108.0,108.0,198.0,432.0,9118.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67357.0,159.0
1479,주중,경전선,2017-04-01,16,0,16,0,0,4992.0,250558.0,209805.0,552061.1293632173,40719.67636285063,462358.88950008585,13.398679032142033,216.9687300066202,8.042828584347223,0.0,33.0,228.0,0.0,0.0,261.0,96.0,96.0,176.0,384.0,8741.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49865.0,669.0
1480,주중,경전선,2017-05-01,19,2,17,2,0,6108.0,307727.0,258388.0,645054.0730292634,47766.536651513714,540133.865685754,15.938509113237407,256.52659364201486,9.478238481103807,0.0,81.0,267.0,0.0,10.0,338.0,114.0,114.0,209.0,466.0,10520.47435897436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72710.0,2905.0
1481,주중,경전선,2017-06-01,17,1,16,1,0,5304.0,267750.0,215876.0,584720.4692827543,42610.76143995835,471678.9065281615,13.707286004508163,233.2607423174049,8.106884283289704,0.0,172.0,139.0,0.0,0.0,311.0,102.0,102.0,187.0,408.0,8994.833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54836.0,856.0
1482,주중,경전선,2017-07-01,17,0,17,0,0,5204.0,262551.0,211387.0,592413.5051980001,43251.29484129064,477233.74825682834,13.711940916428137,232.87332520267086,8.238199597534484,0.0,219.0,95.0,0.0,0.0,314.0,102.0,102.0,187.0,408.0,8807.791666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52167.0,889.0
1483,주중,경전선,2017-08-01,19,1,18,1,0,5548.0,279330.0,238902.0,649200.7008169371,48458.875934460295,555166.2283538406,16.251496401851018,254.57641988924937,9.81177342678694,0.0,246.0,110.0,0.0,0.0,356.0,114.0,114.0,209.0,456.0,9954.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68002.0,1866.0
1484,주중,경전선,2017-09-01,16,0,16,0,0,4672.0,236425.0,200679.0,551595.7050568042,40123.450407808334,468232.56775199913,13.581209491924826,219.95539550734364,8.059992524284661,0.0,196.0,97.0,0.0,0.0,293.0,96.0,96.0,176.0,384.0,8361.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53074.0,1877.0
1485,주중,경전선,2017-10-01,18,4,14,4,3,5592.0,283195.0,263423.0,627141.6802145507,46212.653055305535,572517.4518534197,16.487990785489547,244.34488498556703,9.995594196231679,0.0,194.0,138.0,90.0,16.0,226.0,108.0,108.0,198.0,462.0,10104.466666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73819.0,3377.0
1486,주중,경전선,2017-11-01,18,0,18,0,0,5256.0,266845.0,233809.0,619576.0237441692,45117.08228204406,542907.8698112444,15.771262965554254,247.19203941363537,9.354085579156175,0.0,161.0,148.0,0.0,0.0,309.0,108.0,108.0,198.0,432.0,9742.041666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55487.0,1772.0
1487,주중,경전선,2017-12-01,16,1,15,1,0,4848.0,247650.0,222862.0,547638.151059107,40116.77366302191,490453.8588589218,14.36372962982819,218.39226857252592,8.503353549579783,0.0,144.0,138.0,0.0,2.0,280.0,96.0,96.0,176.0,386.0,9223.839743589744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49625.0,936.0
1488,주중,경전선,2018-01-01,19,1,18,1,0,5944.0,305285.0,263458.0,645792.3122643884,47848.87142832789,555158.2812431725,16.377099371923073,256.44812383487067,9.71800605527734,0.0,139.0,196.0,0.0,2.0,333.0,114.0,114.0,209.0,458.0,10908.080128205129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60878.0,1103.0
1489,주중,경전선,2018-02-01,16,1,15,1,1,5056.0,258535.0,253396.0,541786.5613124613,40306.86787921376,527925.6184958153,15.628105933565594,215.12232165994052,9.391345017163799,0.0,60.0,172.0,28.0,0.0,204.0,80.0,80.0,144.0,392.0,10294.279761904761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57826.0,1134.0
1490,주중,경전선,2018-03-01,17,1,16,1,0,5304.0,272650.0,223561.0,576879.5874739838,41986.5941172071,472958.6826712128,13.938599056271244,233.53203655667778,8.213536106991024,0.0,24.0,254.0,0.0,6.0,272.0,85.0,85.0,153.0,408.0,9315.041666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59980.0,941.0
1491,주중,경전선,2018-04-01,17,0,17,0,0,5304.0,273000.0,241744.0,579457.0196254177,42622.41737694044,513453.2175247498,15.053718842387914,231.16307748095872,9.010886336703425,0.0,60.0,236.0,0.0,4.0,292.0,85.0,85.0,153.0,408.0,10072.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55294.0,2035.0
1492,주중,경전선,2018-05-01,19,2,17,2,0,6012.0,309360.0,283468.0,635859.9050658057,47101.58490453467,576799.3441962793,17.3194666897657,256.3897719052716,10.228733343065212,0.0,74.0,268.0,0.0,8.0,334.0,95.0,95.0,171.0,464.0,11549.243131868132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66592.0,2068.0
1493,주중,경전선,2018-06-01,16,1,15,1,0,4992.0,256760.0,216851.0,536933.4490224776,39383.17613138515,454810.49123321153,13.51317599419153,218.0700755980377,7.95037693744041,0.0,56.0,226.0,0.0,0.0,282.0,80.0,80.0,144.0,384.0,9035.458333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51902.0,1401.0
1494,주중,경전선,2018-07-01,18,0,18,0,0,5616.0,289135.0,255856.0,614724.7747633317,45154.765152860215,543328.3270422763,15.92871830440834,245.07288743658575,9.51333132229491,0.0,75.0,193.0,0.0,16.0,252.0,72.0,72.0,108.0,432.0,10660.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54136.0,1007.0
1495,주중,경전선,2018-08-01,18,1,17,1,0,5616.0,289170.0,260851.0,605039.5149219478,45100.284239999455,545485.3484857157,16.237650361986578,241.45603846155808,9.69129636133404,0.0,69.0,196.0,0.0,0.0,265.0,72.0,72.0,108.0,432.0,10868.791666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60489.0,1382.0
1496,주중,경전선,2018-09-01,16,2,14,2,2,5088.0,260840.0,254847.0,546161.1209130771,40178.09215688016,526137.168884963,15.513332376119191,217.52479780548654,9.267644587876054,0.0,72.0,123.0,30.0,0.0,165.0,64.0,64.0,96.0,396.0,10181.922619047618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70118.0,2189.0
1497,주중,경전선,2018-10-01,19,2,17,2,0,5992.0,307080.0,273833.0,637284.2453055,46917.523674217446,569697.7389815076,16.9525978306405,258.0185623725007,9.979659691785434,0.0,60.0,182.0,0.0,4.0,238.0,76.0,76.0,114.0,464.0,11235.958333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73264.0,4086.0
1498,주중,경전선,2018-11-01,17,0,17,0,0,5304.0,272335.0,250676.0,578393.3905064326,42271.37692332992,532374.6296085385,15.647666613120293,232.6082643526114,9.267818704941499,0.0,53.0,161.0,0.0,0.0,214.0,68.0,68.0,102.0,408.0,10444.833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54122.0,3136.0
1499,주중,경전선,2018-12-01,17,1,16,1,0,5320.0,272945.0,245438.0,572721.6691568098,42181.89292879857,515192.89052223234,15.286394775621485,230.73408507590756,9.036291516836725,0.0,56.0,163.0,0.0,2.0,217.0,68.0,68.0,102.0,410.0,10178.035256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54626.0,420.0
1500,주중,경전선,2019-01-01,19,1,18,1,0,5944.0,305075.0,273142.0,636955.5214679441,47458.19847124007,569810.6572274019,17.003637072182073,255.02626859398796,10.113980372415318,0.0,57.0,182.0,0.0,2.0,237.0,76.0,76.0,114.0,458.0,11323.878205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62405.0,1110.0
1501,주중,경전선,2019-02-01,16,3,13,3,3,5104.0,261835.0,282828.0,536310.4825115069,40156.82808557351,573826.2435888171,17.19399650537422,213.7112816914234,10.255127553791741,0.0,79.0,114.0,40.0,2.0,151.0,64.0,64.0,96.0,398.0,11291.01923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78140.0,1155.0
1502,주중,경전선,2019-03-01,16,0,16,0,0,4992.0,256235.0,225211.0,547788.819357919,39767.10905394773,481428.5355824475,14.061092012239234,220.40020149152988,8.325995129802644,0.0,49.0,151.0,0.0,0.0,200.0,64.0,64.0,96.0,384.0,9383.791666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63212.0,519.0
