"url","username","reviewDate","year","review","rating","likes"
"https://pedia.watcha.com/ko-KR/comments/ZGYMGjlDL2r8K","박아영","9년 전",2015,"다시 사랑하는 것이 미련이 아니라, 생의 끝자락에서 가질 수 있는 용기이고, 확신인 것이 위로가 된다.","3.5","[]"
"https://pedia.watcha.com/ko-KR/comments/zD82XBRGVQ53j","신짱","9년 전",2015,"걍 소소한 영화. 반전이 필요한가 싶다. 그냥 노년의 사랑을 했어도...","3.0","[]"
"https://pedia.watcha.com/ko-KR/comments/3WB2qBVX7Mpjz","김수영","9년 전",2015,"노년의 잔잔한 사랑이야기!는 훼이크다!","3.5","[]"
"https://pedia.watcha.com/ko-KR/comments/W9bEBGOrD2pZ7","MOON people","9년 전",2015,"장수상회를 보지 않은 상태로 보았다면 더 좋았을까? 할머니가 너무 귀엽고 사랑스러웠다. 평생 누군가를 사랑한다는 게 정말 가능할까?","3.0","[]"
"https://pedia.watcha.com/ko-KR/comments/GO6MZOnaKQNxa","노지혜","9년 전",2015,"크리스마스 영화. 믿고 싶지 않은 반전. 사랑은 항상 로맨틱한 장밋빛이 아니라 추운 겨울 중 돌아오는 크리스마스같다는 것.","3.5","[]"
"https://pedia.watcha.com/ko-KR/comments/6GWQ1aloqQJ50","Hye","9년 전",2015,"외국판 장수상회...","2.5","[]"
"https://pedia.watcha.com/ko-KR/comments/BVoM9a7bqMP0j","JohnPaul","9년 전",2015,"전반부에 감정이 조금 과해 의문이 들다가도 끝나면 다 이해가 되는 영화. 난해한 장면도 음악도 편집도 딱딱 맞는다. 다만 뭔가 하나 빠진 것 같은 이 기분은 뭔지 모르겠다.","4.0","[]"
"https://pedia.watcha.com/ko-KR/comments/6PzQ4RDZZ2qVk","Miso Kim","9년 전",2015,"행복한 시간 다음에 뭔지 모를 장면이 나올 때마다 저 행복이 깨지는 게 아닌가 긴장됐다. 예상한 결말이어서 더 애잔했다.","3.5","[]"
"https://pedia.watcha.com/ko-KR/comments/NXnE5JzVy2zGP","새롬","10년 전",2014,"전반적인 분위기만이라도 통일감을 줬더라면.","2.5","[]"
"https://pedia.watcha.com/ko-KR/comments/PkvE6GZjq2pgG","말쑥","10년 전",2014,"눈물은 나이에 비례하나","3.5","[]"
"https://pedia.watcha.com/ko-KR/comments/NXnE5wanBMzGP","나루","10년 전",2014,"로버트? 당신을 만나서 정말 기뻐요","3.0","[]"
"https://pedia.watcha.com/ko-KR/comments/droQ0wzGAMyNJ","곽성민","10년 전",2014,"은근 스릴러","3.0","[]"
"https://pedia.watcha.com/ko-KR/comments/boY2lY5ArMWOJ","하나카가","10년 전",2014,"요런 건 알고도 속아 주는 맛","3.5","[]"
"https://pedia.watcha.com/ko-KR/comments/boPQjbGjqQKLg","황성진","11년 전",2013,"완연한 겨울영화  가족영화, 스토리에 신경쓰지 마시고 그냥 바라보면 되는 영화입니다.","5.0","[]"
"https://pedia.watcha.com/ko-KR/comments/OAxM70ZxKQbmV","rom","11년 전",2013,"이미 어떤 상황인지 눈치채고 있어서 감동은 딱히","3.0","[]"
"https://pedia.watcha.com/ko-KR/comments/kpeQKqPYX2YNZ","Bom","11년 전",2013,"가슴에 탄산 뿌린 듯 싸해지는 영화. 영화니까 아름다운데 현실이라면...ㅠㅠ  씨네큐브광화문에서.","4.0","[]"
"https://pedia.watcha.com/ko-KR/comments/6PzQ40ZWzQqVk","김수한무거북이와두루미삼천갑자동방삭","11년 전",2013,"미소지으며 보게 된다. 겨울에 볼껄.","3.0","[]"
"https://pedia.watcha.com/ko-KR/comments/ZGYMGZpa52r8K","방지훈","11년 전",2013,"아기자기하고 잔잔하며 독특하다. 끝에 살짝 반전도 있다.","4.0","[]"
"https://pedia.watcha.com/ko-KR/comments/69oMvJd3yMal1","dahlia","11년 전",2013,"아..늙는 건 슬프다..기억을 잃는 건 그보다 더 슬프다","4.0","[]"
"https://pedia.watcha.com/ko-KR/comments/zD82XAArrM53j","장진주","11년 전",2013,"장르에 대한 이해와 표현이 탁월하다","3.5","[]"
