word,score
봤습니다_졸이면서,2
봤습니다_재개봉,2
봤습니다_재개봉해서,2
봤습니다_잔잔하게,2
봤습니다_재밌네요,2
봤습니다_흥미진진하게,2
생각보다_설현도,27
생각보다_연기,27
생각보다_연기를,21
생각보다_설현이,20
생각보다_별로,17
생각보다_봤는데,17
생각보다_설현,16
생각보다_재밌었어요,15
생각보다_괜찮았어요,15
생각보다_괜찮은,14
생각보다_연기가,12
생각보다_연기도,10
생각보다_그냥,9
생각보다_별로였어요,9
생각보다_많이,9
생각보다_재미있게,9
생각보다_좋았어요,8
생각보다_재밌게,8
생각보다_좋았다,7
생각보다_음,7
생각보다_괜찮았음,6
생각보다_내용이,6
생각보다_연기는,6
생각보다_나쁘지,6
생각보다_설현은,6
생각보다_덜,5
생각보다_괜찮았다,5
생각보다_스토리도,5
생각보다_괜찮았습니다,5
생각보다_재밌고,5
생각보다_스토리가,5
생각보다_설현의,5
생각보다_안했는데,5
생각보다_잘해서,5
생각보다_괜찮았던,5
생각보다_스릴있고,4
생각보다_했는데,4
생각보다_그런지,4
생각보다_내,4
생각보다_괜찮네요,4
생각보다_이해하기,4
생각보다_지루하고,4
생각보다_좋았음,4
생각보다_재미가,4
생각보다_지루했어요,4
생각보다_큰,4
생각보다_좋았습니다,4
생각보다_어렵지,3
생각보다_재미는,3
생각보다_재미,3
생각보다_건,3
생각보다_좋아서,3
생각보다_평점이,3
생각보다_괜찮았는데,3
생각보다_괜찮았네요,3
생각보다_영화가,3
생각보다_알았는데,3
생각보다_좋았고,3
생각보다_설현씨도,3
생각보다_별로네요,3
생각보다_볼만했어요,3
생각보다_재밌게봤어요,3
생각보다_그렇게,3
생각보다_넘,3
생각보다_재밌었음,3
생각보다_재미있어서,3
생각보다_설현연기,3
생각보다_영화는,3
생각보다_기대했는데,2
생각보다_괜찮았고,2
생각보다_보니,2
생각보다_않았는데,2
생각보다_내용도,2
생각보다_반전이,2
생각보다_잘함,2
생각보다_재밌었다,2
생각보다_어울려서,2
생각보다_별로였고,2
생각보다_연기력,2
생각보다_탄탄하고,2
생각보다_내가,2
생각보다_별루,2
생각보다_연기잘해서,2
생각보다_재미있었다,2
생각보다_잔인하고,2
생각보다_잘하더라구요,2
생각보다_연기력이,2
생각보다_잘해요,2
생각보다_볼만했습니다,2
생각보다_괜찮,2
생각보다_관람했는데,2
생각보다_김남길이,2
생각보다_잔인한,2
생각보다_짱,2
생각보다_무섭지않고,2
생각보다_쫌,2
생각보다_무거운,2
생각보다_조금은,2
생각보다_무서운,2
생각보다_재밌음,2
연기력_설경구,126
연기력_설경구의,72
연기력_배우들의,45
연기력_최고,44
연기력_미친,43
연기력_짱,40
연기력_배우들,29
연기력_스토리,27
연기력_진짜,26
연기력_김남길,24
연기력_굿,21
연기력_대박,21
연기력_역시,20
연기력_설경구님,18
연기력_배우의,18
연기력_갑,17
연기력_설경구씨,17
연기력_짱입니다,13
연기력_배우,13
연기력_설현의,12
연기력_좋았습니다,12
연기력_덕분에,12
연기력_뛰어난,11
연기력_좋았어요,11
연기력_좋고,10
연기력_최고입니다,10
연기력_김남길의,9
연기력_소름돋는,9
연기력_좋아요,9
연기력_은,8
연기력_연출,8
연기력_대단합니다,8
연기력_이,7
연기력_좋은,7
연기력_몰입도,7
연기력_하나만으로도,6
연기력_다,6
연기력_하나는,6
연기력_미쳤다,6
연기력_대단하네요,6
연기력_짱이네요,6
연기력_인정,6
연기력_말고는,5
연기력_좋았고,5
연기력_에,5
연기력_소름,5
연기력_좋네요,5
연기력_넘,5
연기력_다들,5
연기력_홉킨스의,5
연기력_긴장감,4
연기력_설현도,4
연기력_엄청난,4
연기력_완전,4
연기력_역쉬,4
연기력_좋습니다,4
연기력_최고네요,4
연기력_무어의,4
연기력_설경구님의,4
연기력_멋진,4
연기력_재밌어요,4
연기력_배우분들,4
연기력_굿굿,3
연기력_압도적인,3
연기력_탄탄,3
연기력_대단해요,3
연기력_김남길씨,3
연기력_만드는,3
연기력_최고였어요,3
연기력_설배우,3
연기력_줄리안무어의,3
연기력_하나만,3
연기력_내용,3
연기력_탄탄한,3
연기력_최강,3
연기력_아주,3
연기력_빼고는,3
연기력_서현진의,3
연기력_소름끼치는,3
연기력_설경구씨의,3
연기력_쵝오,3
연기력_아쉬운,3
